datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,lunch_rice,lunch_soup,lunch_main,new_lunch,lunch_number
2019-04-30,봄,2019,4,30,화,Y,2822,2372,152,298,290,0,15.7,0.0,1.0,85.0,60.07355,17.7326,밥,소고기샤브국,오징어볶음,N,714
2019-05-02,봄,2019,5,2,목,N,2825,2275,247,303,384,0,16.0,0.0,1.0,59.0,60.1686,18.038,밥,해물된장찌개,안동찜닭,N,758
2019-05-03,봄,2019,5,3,금,Y,2825,2201,348,276,1,0,16.2,0.0,1.1,55.5,60.38659,18.16558654597137,밥,순두부찌개,미니채소떡갈비,N,654
2019-05-07,봄,2019,5,7,화,N,2825,2419,135,271,606,0,14.6,0.0,1.2,58.0,58.215320000000006,16.447593281185007,밥,어묵국,훈제오리구이,N,1221
2019-05-08,봄,2019,5,8,수,N,2825,2448,81,296,0,0,14.7,0.0,0.9,59.6,58.357788,16.807233021976515,콩나물밥,가쯔오장국,치킨핑거/요거트D,N,881
2019-05-09,봄,2019,5,9,목,N,2825,2447,92,286,538,0,16.2,0.0,0.8,54.9,60.376162,18.415096277526604,밥,근대국,보쌈,N,958
2019-05-10,봄,2019,5,10,금,N,2825,2357,166,302,0,0,16.7,0.0,0.9,56.9,61.097577,18.82997692719493,밥,참치김치찌개,소고기장조림,N,607
2019-05-13,봄,2019,5,13,월,N,2825,2475,119,231,599,0,17.8,0.0,1.0,65.5,62.89391,19.870400000000004,밥,아욱국,제육볶음,N,1111
2019-05-14,봄,2019,5,14,화,N,2825,2493,76,256,601,0,21.0,0.0,1.2,72.0,67.9828,23.03790904145896,밥,차돌된장찌개,해물청경채볶음,N,907
2019-05-15,봄,2019,5,15,수,N,2825,2472,69,284,0,0,20.3,0.0,0.9,70.3,66.818291,22.4709159565881,산채비빔밥,가쯔오장국,치킨너겟*머스타드,N,888
2019-05-16,봄,2019,5,16,목,N,2825,2470,72,283,482,0,20.8,0.0,0.8,64.8,67.225216,23.03392638637073,밥,연두부탕,돼지갈비찜,N,790
2019-05-17,봄,2019,5,17,금,N,2825,2310,224,291,1,0,20.7,4.7,1.3,67.5,67.247275,22.687019982030144,밥,버섯매운탕,탕수어,N,408
2019-05-20,봄,2019,5,20,월,N,2825,2502,100,223,602,0,17.5,0.4,1.4,67.8,62.52595,19.31990290845678,밥,된장찌개,소고기숙주나물볶음,N,1174
2019-05-21,봄,2019,5,21,화,N,2825,2482,64,279,563,0,17.6,0.0,1.3,46.9,62.021156000000005,19.47852407250188,밥,해물순두부찌개,수원왕갈비통닭,N,844
2019-05-22,봄,2019,5,22,수,N,2825,2493,60,272,0,0,18.7,0.0,1.2,57.0,63.84841,20.669514315110504,밥,꽃게탕,새송이떡갈비구이,N,831
2019-05-23,봄,2019,5,23,목,N,2825,2462,61,302,447,0,21.1,0.0,1.0,61.3,67.430057,23.229800000000004,밥,소고기국,가자미튀김,N,658
2019-05-24,봄,2019,5,24,금,N,2825,2325,193,307,0,0,21.5,0.0,1.0,64.8,68.24128,23.637,낙지비빔밥,콩나물국,부추전,N,508
2019-05-27,봄,2019,5,27,월,N,2825,2527,86,212,644,0,19.8,66.0,1.9,90.5,67.13631000000001,21.525769517466863,밥,북어국,돈육콩나물불고기,N,1219
2019-05-28,봄,2019,5,28,화,N,2825,2542,54,229,632,0,18.8,0.0,1.5,50.8,63.718496,20.62594344201653,밥,오징어국,안동찜닭,N,931
2019-05-29,봄,2019,5,29,수,N,2825,2538,50,237,0,0,19.7,0.0,1.1,54.1,65.071823,21.74991140311416,밥,배추된장국,수제돈가스,N,896
2019-05-30,봄,2019,5,30,목,N,2825,2494,73,258,517,0,20.3,0.0,1.1,54.4,65.896568,22.364367092910072,밥,육개장,고등어구이,N,836
2019-05-31,봄,2019,5,31,금,N,2825,2355,179,291,0,0,17.1,1.2,1.1,76.3,62.156927,19.087270080665235,봄나물비빔밥,맑은국,함박스테이크,N,640
2019-06-03,여름,2019,6,3,월,N,2758,2446,87,225,702,0,21.5,0.0,1.0,64.9,68.248265,23.637,밥,콩나물국,짬뽕불고기,N,1221
2019-06-04,여름,2019,6,4,화,N,2758,2442,65,251,592,0,22.5,0.0,1.1,71.4,70.21915,24.61737128882839,밥,아욱국,등갈비김치찜,N,962
2019-06-05,여름,2019,6,5,수,Y,2758,2367,144,247,0,0,23.9,0.0,0.9,65.9,71.827899,26.111854985981253,곤드레밥*양념장,맑은국,코다리조림,N,761
2019-06-07,여름,2019,6,7,금,N,2758,1649,890,219,3,0,19.0,15.8,0.7,89.3,65.71743000000001,21.304811239583216,밥,고추장찌개,언양식불고기,N,389
2019-06-10,여름,2019,6,10,월,N,2758,2408,114,236,673,0,19.2,0.3,1.3,72.4,65.260592,21.13452196129065,밥,매운어묵국,소불고기,N,1232
2019-06-11,여름,2019,6,11,화,N,2758,2436,55,267,624,0,19.0,1.9,1.1,75.9,65.11309,21.033046431685605,밥,부대찌개,오징어볶음,N,804
2019-06-12,여름,2019,6,12,수,N,2758,2420,60,278,0,0,20.7,0.0,1.1,71.8,67.513574,22.77400421944068,김치제육덮밥,맑은국,사과고구마그라탕,N,876
2019-06-13,여름,2019,6,13,목,N,2758,2405,65,288,507,0,21.1,0.0,1.2,72.3,68.154847,23.14088272521324,밥,옹심이만두국,닭볶음탕,N,679
2019-06-14,여름,2019,6,14,금,N,2758,2270,193,295,4,0,19.1,2.7,0.6,82.9,65.591861,21.491781341565947,밥,오이냉국,사천식탕수육,N,538
2019-06-17,여름,2019,6,17,월,N,2758,2423,95,240,640,0,21.9,0.0,1.2,73.9,69.493559,23.96467219524748,밥,열무된장국,돼지고기유자청볶음,N,1099
2019-06-18,여름,2019,6,18,화,N,2758,2429,65,264,558,0,22.3,0.0,0.9,76.0,70.27351999999999,24.49365986180652,밥,북어해장국,매운돼지갈비찜,N,853
2019-06-19,여름,2019,6,19,수,N,2758,2420,78,260,0,0,22.8,0.0,1.0,77.6,71.187072,24.9604,짜장덮밥,맑은국,깐풍기,N,882
2019-06-20,여름,2019,6,20,목,N,2758,2377,90,291,444,0,24.2,0.0,1.1,72.3,72.88473400000001,26.35832907658346,밥,감자국,주꾸미볶음,N,625
2019-06-21,여름,2019,6,21,금,N,2758,2276,188,294,0,0,24.4,0.0,1.1,69.9,72.953344,26.56314763984876,밥,청국장찌개,소고기장조림,N,505
2019-06-24,여름,2019,6,24,월,N,2758,2444,101,213,692,0,21.9,0.0,1.1,76.3,69.670703,24.002915599032484,밥,어묵국,소불고기,N,1105
2019-06-25,여름,2019,6,25,화,N,2758,2426,67,265,573,0,23.3,0.0,1.2,71.9,71.476473,25.406303767807408,밥,참치김치찌개,돈육장조림,N,775
2019-06-26,여름,2019,6,26,수,N,2758,2407,69,282,0,0,18.5,93.7,0.5,93.4,65.03501,21.006547595073364,카레덮밥,가쯔오장국,고구마치즈구이,N,946
2019-06-27,여름,2019,6,27,목,N,2758,2393,85,280,478,0,23.9,40.0,0.7,88.5,73.943485,26.185241054043203,밥,소고기미역국,양념치킨,N,808
2019-06-28,여름,2019,6,28,금,N,2758,2241,229,288,2,0,24.2,0.0,1.1,81.5,73.77327,26.35832907658346,콩나물밥*양념장,팽이장국,치킨핑거*요거트드레싱,N,535
2019-07-01,여름,2019,7,1,월,N,2760,2427,115,218,512,0,23.8,0.3,0.7,87.1,73.64520200000001,26.085640445584843,밥,순두부찌개,치즈함박스테이크,N,1175
2019-07-02,여름,2019,7,2,화,N,2760,2436,87,237,490,0,24.0,0.0,0.9,78.0,73.1188,26.21299218124218,밥,사과오이냉국,쇠고기낙지볶음,N,787
2019-07-03,여름,2019,7,3,수,N,2760,2413,82,265,0,0,23.1,0.0,0.8,81.9,72.029011,25.34334144079279,마파두부덮밥,맑은국,치킨너겟,N,910
2019-07-04,여름,2019,7,4,목,N,2760,2356,95,309,434,0,24.5,0.0,0.8,72.3,73.342465,26.74907234348448,밥,열무된장국,짬뽕불고기,N,699
2019-07-05,여름,2019,7,5,금,N,2760,2261,210,289,0,0,24.8,0.0,0.8,74.6,74.035992,27.05030039406127,밥,김치두부국,훈제오리구이,N,546
2019-07-08,여름,2019,7,8,월,N,2760,2328,155,277,536,0,23.1,0.0,1.3,65.6,70.632264,25.17101681521332,밥,오징어국,버섯불고기,N,985
2019-07-09,여름,2019,7,9,화,N,2760,2410,75,275,466,0,23.0,0.0,1.4,67.1,70.61337,25.039522481349955,밥,시래기국,닭볶음탕,N,861
2019-07-10,여름,2019,7,10,수,N,2760,2351,123,286,0,0,20.7,27.0,1.0,87.1,68.46110300000001,22.8226,열무보리비빔밥,가쯔오장국,깐풍육,N,862
2019-07-11,여름,2019,7,11,목,N,2760,2357,102,301,371,0,24.2,0.1,1.3,80.5,73.67669000000001,26.3095153637556,밥,근대국,삼겹보쌈,N,730
2019-07-12,여름,2019,7,12,금,N,2760,2210,244,306,0,0,24.3,0.0,1.1,73.4,73.144638,26.460738358216112,<초복특식>,삼계탕,찹쌀밥,N,856
2019-07-15,여름,2019,7,15,월,N,2760,2384,144,232,396,0,24.1,5.1,0.9,79.1,73.382169,26.314129376503104,밥,차돌박이찌개,돈육굴소스볶음,N,1127
2019-07-16,여름,2019,7,16,화,N,2760,2433,100,227,426,0,23.7,4.8,0.9,81.1,72.928193,25.909580595459413,밥,북어계란국,닭갈비,N,952
2019-07-17,여름,2019,7,17,수,N,2760,2405,96,259,0,0,24.4,2.0,0.9,78.0,73.75168,26.61754096228585,산채비빔밥,미소장국,야채튀김,N,814
2019-07-18,여름,2019,7,18,목,N,2760,2373,113,274,310,0,22.5,24.8,0.7,91.3,71.806175,24.790832535626063,밥,돈육김치찌개,미니채소떡갈비,N,734
2019-07-19,여름,2019,7,19,금,N,2760,2233,236,291,0,0,23.5,30.7,0.7,94.5,73.806925,25.786838620209743,밥,소고기무국,갈치구이,N,538
2019-07-22,여름,2019,7,22,월,N,2760,2319,223,218,438,0,26.8,0.0,1.1,85.1,78.41743199999999,29.0209703990324,밥,매운어묵국,소고기숙주볶음,N,1013
2019-07-23,여름,2019,7,23,화,N,2760,2308,206,246,449,0,27.3,0.0,1.2,82.5,78.912775,29.525251117978623,밥,시금치된장국,등갈비김치찜,N,855
2019-07-24,여름,2019,7,24,수,N,2760,2284,224,252,0,0,26.3,0.0,1.2,86.3,77.732031,28.49551428043582,카레라이스,가쯔오국,갈비통통만두,N,744
2019-07-25,여름,2019,7,25,목,N,2760,2205,276,279,347,0,26.6,0.0,0.9,88.6,78.50812400000001,28.842559258026128,밥,매운소고기국,유린기,N,668
2019-07-26,여름,2019,7,26,금,N,2760,2084,396,280,1,0,27.1,0.0,1.1,87.3,79.188817,29.328198243930345,밥,우묵냉국,고구마함박스테이크,N,462
2019-07-29,여름,2019,7,29,월,N,2760,2102,475,183,424,0,27.8,0.0,1.1,81.0,79.52781999999999,30.0450632153589,밥,시금치국,유자청제육볶음,N,898
2019-07-30,여름,2019,7,30,화,N,2760,2113,434,213,382,0,28.5,0.0,1.4,80.4,80.57266000000001,30.759142054243128,밥,사과오이냉국,장어강정,N,745
2019-07-31,여름,2019,7,31,수,N,2760,2034,495,231,0,0,28.8,0.0,1.5,79.3,80.898116,31.071697630791355,곤드레밥*양념장,맑은국,해물누룽지탕,N,619
2019-08-01,여름,2019,8,1,목,N,3305,2540,546,219,285,0,28.4,0.0,1.1,78.6,80.163376,30.659518905154805,밥,아욱국,닭볶음탕,N,648
2019-08-02,여름,2019,8,2,금,N,3305,2381,687,237,2,0,28.8,0.0,0.9,77.8,80.684936,31.067577553766387,밥,고추장찌개,미트볼케찹조림,N,440
2019-08-05,여름,2019,8,5,월,N,3305,2660,462,183,392,0,29.0,0.0,0.7,75.4,80.65514,31.26487208541993,밥,콩나물국,닭갈비,N,936
2019-08-06,여름,2019,8,6,화,N,3305,2675,427,203,392,0,26.5,7.3,1.3,78.8,77.16978,28.69001232888948,밥,도토리묵냉국,짬뽕불고기,N,798
2019-08-07,여름,2019,8,7,수,N,3305,2651,421,233,1,0,27.7,0.0,1.2,80.6,79.314138,29.93714585299574,짜장덮밥,맑은국,고추잡채*꽃빵,N,841
2019-08-08,여름,2019,8,8,목,N,3305,2621,430,254,364,0,28.4,0.0,0.8,77.5,80.0114,30.66503700098276,밥,아욱국,돼지갈비찜,N,781
2019-08-09,여름,2019,8,9,금,N,3305,2548,496,261,3,0,28.4,0.0,0.7,76.9,79.928504,30.66726843466973,밥,차돌된장찌개,주꾸미볶음,N,641
2019-08-12,여름,2019,8,12,월,N,3305,2703,394,208,424,0,28.2,0.2,1.4,79.5,79.96831,30.4471628048126,밥,된장찌개,소고기숙주볶음,N,1073
2019-08-13,여름,2019,8,13,화,N,3305,2706,345,254,411,0,28.6,2.2,0.7,81.1,80.831354,30.866469651586463,밥,꽃게탕,언양식불고기,N,813
2019-08-14,여름,2019,8,14,수,Y,3305,2629,430,246,2,0,29.4,0.6,1.6,71.8,80.744708,31.70162261774988,콩나물밥,올챙이만두국,유린기,N,713
2019-08-16,여름,2019,8,16,금,N,3305,2071,1026,208,7,0,27.8,0.0,1.9,71.4,78.258508,30.012837710174253,밥,닭개장,쇠고기장조림,N,466
2019-08-19,여름,2019,8,19,월,N,3305,2829,264,212,569,0,25.7,0.0,0.7,74.6,75.429678,27.97805200629381,밥,시래기국,유자청제육볶음,N,1249
2019-08-20,여름,2019,8,20,화,N,3305,2845,205,255,534,0,26.9,0.2,1.0,72.0,76.96732,29.1342,밥,소고기미역국,닭강정,N,955
2019-08-21,여름,2019,8,21,수,N,3305,2826,214,265,0,0,25.7,13.3,0.6,82.8,76.34340399999999,28.0052038911152,산채비빔밥,미소장국,오징어튀김,N,923
2019-08-22,여름,2019,8,22,목,N,3305,2852,178,275,468,0,26.7,29.8,1.0,87.0,78.48271,28.930600000000005,밥,닭곰탕,류산슬,N,880
2019-08-23,여름,2019,8,23,금,N,3305,2742,268,295,2,0,24.4,0.0,0.6,82.1,74.155776,26.722257025294887,밥,돈육김치찌개,미니채소떡갈비,N,599
2019-08-26,여름,2019,8,26,월,N,3305,2913,162,230,596,0,23.9,0.0,1.0,77.5,72.91377499999999,26.0802,밥,꽃게탕,함박스테이크,N,1221
2019-08-27,여름,2019,8,27,화,N,3305,2921,118,266,550,0,22.6,10.7,0.5,92.8,72.09867200000001,25.009695101627425,밥,고추장찌개,버섯불고기,N,921
2019-08-28,여름,2019,8,28,수,N,3305,2908,123,274,0,0,23.8,0.3,0.7,88.8,73.80265600000001,26.085640445584843,카레덮밥,맑은국,치킨핑거,N,899
2019-08-29,여름,2019,8,29,목,N,3305,2884,132,289,435,0,22.3,0.2,0.9,89.8,71.346746,24.49365986180652,밥,배추된장국,훈제오리구이,N,845
2019-08-30,여름,2019,8,30,금,N,3305,2747,253,305,1,0,22.7,0.0,0.7,74.6,70.784058,24.9900337525428,밥,부대찌개,굴비구이,N,575
2019-09-02,가을,2019,9,2,월,N,3111,2761,137,213,564,0,20.2,24.9,0.5,94.6,68.052308,22.666389244132365,밥,들깨시락국,돈육김치볶음,N,1363
2019-09-03,가을,2019,9,3,화,N,3111,2754,103,254,460,0,21.9,95.9,0.5,94.5,71.01404500000001,24.326230893191365,밥,차돌박이찌개,소고기장조림,N,944
2019-09-04,가을,2019,9,4,수,N,3111,2739,102,270,0,0,23.6,11.5,0.4,94.6,73.990544,26.04925074358176,단호박영양밥,유부장국,새송이너비아니구이,N,769
2019-09-05,가을,2019,9,5,목,N,3111,2701,118,292,391,0,25.2,7.0,0.6,88.3,76.114184,27.511762788876617,밥,토란국,매운돼지갈비찜,N,778
2019-09-06,가을,2019,9,6,금,N,3111,2596,214,301,0,0,26.0,1.8,1.2,85.8,77.17552,28.186593229172978,밥,된장찌개,수제돈까스,N,687
2019-09-09,가을,2019,9,9,월,N,3111,2746,148,217,523,0,26.5,0.7,0.9,85.6,77.98136,28.741422062765206,밥,김치콩나물국,짬뽕불고기,N,1228
2019-09-10,가을,2019,9,10,화,N,3111,2731,142,238,401,0,26.2,0.2,0.8,82.0,77.06515999999999,28.45603129675296,밥,맑은순두부국,사천식탕수육,N,812
2019-09-11,가을,2019,9,11,수,Y,3111,2550,426,135,0,0,25.7,1.8,1.1,83.8,76.454834,27.894468301073225,나물비빔밥,팽이장국,생선까스*칠리소스,N,916
2019-09-16,가을,2019,9,16,월,N,3111,2672,259,180,631,0,23.5,0.0,1.1,71.6,71.75394,25.641464105154903,밥,황태국,훈제오리고추장볶음,N,1283
2019-09-17,가을,2019,9,17,화,N,3111,2795,75,241,606,0,20.8,0.0,1.0,69.4,67.514648,22.9244,밥,꽃게된장찌개,돈육굴소스볶음,N,1010
2019-09-18,가을,2019,9,18,수,N,3111,2790,71,250,0,0,21.1,0.0,0.8,67.4,67.831986,23.335154436947523,밥,소고기미역국,탄두리치킨,N,1006
2019-09-19,가을,2019,9,19,목,N,3111,2741,80,290,441,0,19.4,0.0,0.8,72.3,65.561038,21.62819548367904,밥,쇠고기샤브국,주꾸미볶음,N,701
2019-09-20,가을,2019,9,20,금,N,3111,2627,182,302,2,0,19.2,0.0,1.1,72.1,65.246468,21.237864994950904,밥,열무된장국,대패삼겹*파채,N,662
2019-09-23,가을,2019,9,23,월,N,3111,2783,114,214,569,0,18.1,0.1,0.8,86.6,64.095054,20.32287393117961,밥,근대국,유자청제육볶음,N,1239
2019-09-24,가을,2019,9,24,화,N,3111,2775,71,265,631,0,18.3,0.0,0.7,79.6,64.161332,20.607606980374648,밥,얼갈이된장국,버섯불고기,N,899
2019-09-25,가을,2019,9,25,수,N,3111,2766,60,285,1,0,17.7,0.0,0.6,80.4,63.228292,20.110146255297924,곤드레밥*양념장,맑은국,돈육강정,N,803
2019-09-26,가을,2019,9,26,목,N,3111,2724,75,312,542,0,20.5,0.0,0.5,81.6,67.79692,22.959302476319245,밥,콩나물김치국,해물누룽지탕,N,620
2019-09-27,가을,2019,9,27,금,N,3111,2625,177,309,2,0,21.7,3.4,0.6,84.6,69.953818,24.05767507320656,밥,어묵국,언양식불고기,N,722
2019-09-30,가을,2019,9,30,월,Y,3111,2597,283,231,366,0,23.5,0.0,0.7,84.8,72.93732,25.786838620209743,밥,콩가루배추국,짬뽕불고기,N,1030
2019-10-02,가을,2019,10,2,수,Y,3121,2660,244,217,310,0,21.6,139.6,1.3,94.1,70.46204399999999,23.61851879447384,밥,돈육김치찌개,닭갈비,N,1241
2019-10-04,가을,2019,10,4,금,N,3121,2622,268,231,428,0,21.4,0.0,0.7,83.4,69.376924,23.695225842584023,밥,해물된장찌개,소불고기,N,1215
2019-10-07,가을,2019,10,7,월,N,3121,2713,193,215,447,0,15.9,7.4,0.6,90.1,60.477341,18.33375828723904,밥,콩비지찌개,돈육굴소스볶음,N,1133
2019-10-08,가을,2019,10,8,화,Y,3121,2645,214,262,247,0,17.0,0.0,0.9,71.6,61.88148,19.1333885129777,밥,동태탕,마늘간장치킨,N,883
2019-10-10,가을,2019,10,10,목,N,3121,2568,284,269,398,0,15.0,0.0,0.5,73.0,58.8515,17.589226552893074,밥,옹심이만두국,굴비구이,N,862
2019-10-11,가을,2019,10,11,금,N,3121,2447,389,285,3,0,18.9,0.0,0.9,63.6,64.414396,21.0549952229352,밥,아욱국,매운돼지갈비찜,N,566
2019-10-14,가을,2019,10,14,월,N,3121,2732,152,237,529,0,15.6,0.0,0.6,75.4,59.798576,18.037693625895887,밥,북어해장국,제육볶음,N,1140
2019-10-15,가을,2019,10,15,화,N,3121,2749,112,260,534,0,14.9,0.0,1.0,75.6,58.709956000000005,16.918200000000002,밥,콩나물국,닭갈비,N,867
2019-10-16,가을,2019,10,16,수,N,3121,2727,116,278,1,0,13.3,0.0,0.6,76.4,56.207388,15.767864555598422,콩나물밥,가쯔오국,돈육강정,N,765
2019-10-17,가을,2019,10,17,목,N,3121,2676,144,301,364,0,13.5,0.0,0.7,80.8,56.47952,15.826777774373024,밥,알탕,해물굴소스볶음,N,708
2019-10-18,가을,2019,10,18,금,N,3121,2489,332,300,2,0,14.9,9.8,0.7,87.4,58.763174,17.221186292790165,밥,우거지된장국,쇠고기장조림,N,581
2019-10-21,가을,2019,10,21,월,N,3121,2726,168,227,709,0,14.8,0.0,0.7,78.6,58.564672,17.121585684331798,밥,고추장찌개,훈제오리단호박볶음,N,1107
2019-10-22,가을,2019,10,22,화,N,3121,2644,99,378,381,0,15.9,0.0,0.7,80.4,60.337564,18.21719237737384,밥,얼큰순두부찌개,짬뽕불고기,N,1090
2019-10-23,가을,2019,10,23,수,N,3121,2746,89,286,2,0,16.1,0.0,0.5,80.3,60.657117,18.663241737578307,카레라이스,우동국,유린기,N,785
2019-10-24,가을,2019,10,24,목,N,3121,2679,129,313,410,0,18.0,0.0,1.3,69.8,63.33696,19.89252354469908,밥,건새우아욱국,등갈비김치말이,N,705
2019-10-25,가을,2019,10,25,금,N,3121,2482,316,323,1,0,17.5,0.0,0.6,78.6,62.85265,19.91276981440249,나물비빔밥,팽이장국,생선까스*칠리소스,N,546
2019-10-28,가을,2019,10,28,월,N,3121,2635,219,267,464,0,10.7,0.0,0.8,74.4,52.208992,12.892582016952108,밥,소고기미역국,유자청제육볶음,N,915
2019-10-29,가을,2019,10,29,화,N,3121,2716,112,293,477,0,11.9,0.0,1.0,72.4,54.115244,13.8642,밥,된장찌개,오징어볶음,N,808
2019-10-30,가을,2019,10,30,수,N,3121,2705,122,294,1,0,10.4,0.0,0.4,77.4,51.624904,13.32536449780924,마파두부덮밥,맑은국,치킨핑거,N,771
2019-10-31,가을,2019,10,31,목,N,3121,2679,130,312,430,0,10.8,0.0,0.4,77.3,52.259016,13.710936808287194,밥,매운콩나물국,동파삼겹수육,N,671
2019-11-01,가을,2019,11,1,금,N,3104,2529,248,327,1,0,12.6,0.0,0.4,79.4,55.056156,15.446012205437992,밥,옥수수스프,딸기드레싱샐러드,N,586
2019-11-04,가을,2019,11,4,월,N,3104,2710,155,239,538,0,12.6,0.0,0.5,81.1,55.025114,15.245920695398013,밥,근대국,소고기낙지볶음,N,1058
2019-11-05,가을,2019,11,5,화,N,3104,2729,86,289,541,0,11.8,0.0,0.5,79.5,53.77669,14.46481874289966,밥,고추장찌개,순살파닭,N,773
2019-11-06,가을,2019,11,6,수,N,3104,2690,119,295,0,0,10.6,0.0,0.5,75.9,51.997246,13.293165814152127,김치제육덮밥,가쯔오장국,시금치프리타타,N,773
2019-11-07,가을,2019,11,7,목,N,3104,2669,133,302,424,0,10.9,0.0,0.6,72.9,52.570939,13.399347264853237,밥,오징어국,미니채소떡갈비,N,700
2019-11-08,가을,2019,11,8,금,N,3104,2524,271,309,1,0,8.4,0.0,0.4,71.5,48.82544,11.397502945419465,야채볶음밥*짜장소스,미역장국,사천식탕수육,N,535
2019-11-11,가을,2019,11,11,월,N,3104,2718,150,236,568,0,12.7,0.0,1.3,68.4,55.405732,14.407030538086238,밥,돈육김치찌개,언양식불고기*양파채,N,1079
2019-11-12,가을,2019,11,12,화,N,3104,2726,106,272,481,0,9.4,0.0,0.5,77.9,50.023674,12.1215128854046,밥,차돌된장찌개,주꾸미볶음,N,769
2019-11-13,가을,2019,11,13,수,N,3104,2678,136,290,0,0,10.5,0.0,1.1,68.8,52.11836,12.328257492910264,곤드레밥*양념장,맑은국,돈육강정,N,733
2019-11-14,가을,2019,11,14,목,N,3104,2630,188,286,453,0,6.1,0.0,1.9,47.9,47.283981,6.991665237455461,밥,콩나물국,해물누룽지탕,N,677
2019-11-15,가을,2019,11,15,금,N,3104,2436,365,303,1,0,7.6,0.0,1.0,66.9,47.922856,9.4868,김치볶음밥,나가사끼짬뽕국,치킨텐더샐러드,N,543
2019-11-18,가을,2019,11,18,월,N,3104,2691,183,230,672,0,11.8,12.8,1.4,64.1,54.179862,13.39229716927658,밥,김치콩나물국,소고기장조림,N,1032
2019-11-19,가을,2019,11,19,화,N,3104,2680,139,285,562,0,4.9,0.0,1.3,63.0,44.31613,6.334040830240933,밥,육개장,탕수어,N,762
2019-11-20,가을,2019,11,20,수,N,3104,2642,174,288,0,0,4.2,0.0,0.8,55.9,44.032622,6.365974254454981,콩나물밥*양념장,미소장국,닭강정,N,759
2019-11-21,가을,2019,11,21,목,N,3104,2612,188,304,480,0,5.2,0.0,0.8,57.0,45.29536,7.370067756377617,밥,된장찌개,류산슬,N,613
2019-11-22,가을,2019,11,22,금,N,3104,2465,329,310,1,0,8.7,0.0,0.5,71.9,49.258047,11.43804867696854,카레덮밥,맑은국,생선까스,N,551
2019-11-25,가을,2019,11,25,월,N,3104,2699,170,235,733,0,9.8,0.0,1.9,56.8,51.626336,10.916934276582628,밥,고추장찌개,버섯불고기,N,1097
2019-11-26,가을,2019,11,26,화,N,3104,2705,129,270,634,0,9.7,0.0,0.9,69.1,50.911373,11.75037325893046,밥,김치두부국,누룽지탕수육,N,816
2019-11-27,가을,2019,11,27,수,N,3104,2682,134,288,1,0,8.2,0.0,0.8,65.3,48.905154,10.382348262145523,나물비빔밥,맑은국,감자치즈구이,N,732
2019-11-28,가을,2019,11,28,목,N,3104,2640,167,297,558,0,6.5,0.0,0.9,69.4,46.10669,8.513983010580983,밥,아욱국,닭볶음탕,N,644
2019-11-29,가을,2019,11,29,금,N,3104,2496,282,326,1,0,3.9,0.0,0.7,60.9,43.101649,6.265119362369779,오므라이스,미소장국,모듬튀김,N,572
2019-12-02,겨울,2019,12,2,월,N,3111,2741,169,201,748,0,5.9,0.0,1.7,54.6,46.460386,6.956005241031802,밥,열무된장국,훈제오리구이,N,1140
2019-12-03,겨울,2019,12,3,화,N,3111,2749,115,247,789,0,2.1,0.0,0.7,74.9,38.847471,4.472308410119171,밥,홍합탕,마늘간장치킨,N,873
2019-12-04,겨울,2019,12,4,수,N,3111,2736,118,257,1,0,2.9,0.0,0.7,71.0,40.53441,5.269113277786109,김치볶음밥/계란,팽이장국,해물까스*칠리소스,N,879
2019-12-05,겨울,2019,12,5,목,N,3111,2686,145,280,549,0,2.3,0.0,1.5,56.5,41.370005,3.390449030538073,밥,쇠고기샤브국,닭갈비,N,779
2019-12-06,겨울,2019,12,6,금,N,3111,2500,312,299,5,0,-1.9,0.0,1.0,44.5,37.560455,-0.1841999999999994,밥,근대국,수제돈가스,N,631
2019-12-09,겨울,2019,12,9,월,N,3111,2729,190,192,819,0,1.2,0.0,0.5,71.1,37.949368,4.115217872296483,밥,들깨시래기국,유자청돈육볶음,N,1120
2019-12-10,겨울,2019,12,10,화,N,3111,2708,155,248,800,0,5.1,0.0,0.5,79.8,43.048702,7.923089890725951,밥,매운소고기국,유린기,N,742
2019-12-11,겨울,2019,12,11,수,N,3111,2678,168,265,0,0,7.5,0.0,1.5,67.4,47.74125,8.822241208700982,단호박영양밥,유부장국,새송이너비아니구이,N,858
2019-12-12,겨울,2019,12,12,목,N,3111,2664,190,257,586,0,2.9,0.0,0.9,45.1,43.494521,4.873043981187825,밥,굴미역국,매운돼지갈비찜,N,731
2019-12-13,겨울,2019,12,13,금,N,3111,2535,266,310,2,0,0.5,0.0,0.4,63.4,37.95263,3.782449813479845,밥,참치김치찌개,안동찜닭,N,639
2019-12-16,겨울,2019,12,16,월,N,3111,2694,206,211,709,0,5.3,0.0,0.3,80.6,43.296282,8.769412808821158,밥,열무된장국,훈제오리볶음,N,1103
2019-12-17,겨울,2019,12,17,화,N,3111,2689,155,267,613,0,7.3,0.0,0.5,83.3,46.321191,10.07112026009642,밥,무채국,소고기숙주볶음,N,739
2019-12-18,겨울,2019,12,18,수,N,3111,2659,169,283,3,0,7.2,0.0,0.7,57.8,47.986584,9.551939441495897,콩나물밥,미소장국,언양식불고기*양파채,N,683
