datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_rice,dinner_soup,dinner_main,new_dinner,dinner_number
2019-04-30,봄,2019,4,30,화,Y,2822,2372,152,298,290,0,15.7,0.0,1.0,85.0,60.07355,17.7326,김밥,잔치국수,야채튀김,N,430
2019-05-02,봄,2019,5,2,목,N,2825,2275,247,303,384,0,16.0,0.0,1.0,59.0,60.1686,18.038,삼겹살볶음밥,미소장국,볶음우동,N,423
2019-05-03,봄,2019,5,3,금,Y,2825,2201,348,276,1,0,16.2,0.0,1.1,55.5,60.38659,18.16558654597137,밥,황태국,돈육피망볶음,N,420
2019-05-07,봄,2019,5,7,화,N,2825,2419,135,271,606,0,14.6,0.0,1.2,58.0,58.215320000000006,16.447593281185007,밥,콩나물국,닭갈비,N,590
2019-05-08,봄,2019,5,8,수,N,2825,2448,81,296,0,0,14.7,0.0,0.9,59.6,58.357788,16.807233021976515,밥,육개장,굴비구이,N,423
2019-05-09,봄,2019,5,9,목,N,2825,2447,92,286,538,0,16.2,0.0,0.8,54.9,60.376162,18.415096277526604,잡채밥/짜장소스,맑은국,소고기퀘사디아,N,531
2019-05-10,봄,2019,5,10,금,N,2825,2357,166,302,0,0,16.7,0.0,0.9,56.9,61.097577,18.82997692719493,밥,열무된장국,레몬탕수육,N,438
2019-05-13,봄,2019,5,13,월,N,2825,2475,119,231,599,0,17.8,0.0,1.0,65.5,62.89391,19.870400000000004,밥,부대찌개,고등어자반찜,N,507
2019-05-14,봄,2019,5,14,화,N,2825,2493,76,256,601,0,21.0,0.0,1.2,72.0,67.9828,23.03790904145896,멸치주먹밥,김치우동,고구마치즈구이,N,587
2019-05-15,봄,2019,5,15,수,N,2825,2472,69,284,0,0,20.3,0.0,0.9,70.3,66.818291,22.4709159565881,밥,시래기국,버섯불고기,N,368
2019-05-16,봄,2019,5,16,목,N,2825,2470,72,283,482,0,20.8,0.0,0.8,64.8,67.225216,23.03392638637073,닭갈비볶음밥,쌀국수,해물까스*와사비소스,N,521
2019-05-17,봄,2019,5,17,금,N,2825,2310,224,291,1,0,20.7,4.7,1.3,67.5,67.247275,22.687019982030144,밥,닭개장,미니함박조림,N,362
2019-05-20,봄,2019,5,20,월,N,2825,2502,100,223,602,0,17.5,0.4,1.4,67.8,62.52595,19.31990290845678,밥,떡국,고추잡채*꽃빵,N,516
2019-05-21,봄,2019,5,21,화,N,2825,2482,64,279,563,0,17.6,0.0,1.3,46.9,62.021156000000005,19.47852407250188,충무김밥,미니국수,오징어초무침,N,567
2019-05-22,봄,2019,5,22,수,N,2825,2493,60,272,0,0,18.7,0.0,1.2,57.0,63.84841,20.669514315110504,밥,버섯들깨탕,과일탕수육,N,405
2019-05-23,봄,2019,5,23,목,N,2825,2462,61,302,447,0,21.1,0.0,1.0,61.3,67.430057,23.229800000000004,해물굴소스볶음밥,스프,토마토스파게티,N,509
2019-05-24,봄,2019,5,24,금,N,2825,2325,193,307,0,0,21.5,0.0,1.0,64.8,68.24128,23.637,밥,고추장찌개,두부커틀릿,N,328
2019-05-27,봄,2019,5,27,월,N,2825,2527,86,212,644,0,19.8,66.0,1.9,90.5,67.13631000000001,21.525769517466863,밥,두부김치국,소고기장조림,N,550
2019-05-28,봄,2019,5,28,화,N,2825,2542,54,229,632,0,18.8,0.0,1.5,50.8,63.718496,20.62594344201653,유부초밥,가쯔오장국,야채쫄면,N,590
2019-05-29,봄,2019,5,29,수,N,2825,2538,50,237,0,0,19.7,0.0,1.1,54.1,65.071823,21.74991140311416,None,None,None,N,0
2019-05-30,봄,2019,5,30,목,N,2825,2494,73,258,517,0,20.3,0.0,1.1,54.4,65.896568,22.364367092910072,쇠고기숙주규동덮밥,미소장국,파스타샐러드,N,527
2019-05-31,봄,2019,5,31,금,N,2825,2355,179,291,0,0,17.1,1.2,1.1,76.3,62.156927,19.087270080665235,밥,무청된장국,닭갈비,N,378
2019-06-03,여름,2019,6,3,월,N,2758,2446,87,225,702,0,21.5,0.0,1.0,64.9,68.248265,23.637,밥,순두부찌개,삼치튀김*데리소스,N,572
2019-06-04,여름,2019,6,4,화,N,2758,2442,65,251,592,0,22.5,0.0,1.1,71.4,70.21915,24.61737128882839,참치주먹밥,우동,닭오븐구이,N,486
2019-06-05,여름,2019,6,5,수,Y,2758,2367,144,247,0,0,23.9,0.0,0.9,65.9,71.827899,26.111854985981253,밥,된장찌개,동파삼겹수육,N,502
2019-06-07,여름,2019,6,7,금,N,2758,1649,890,219,3,0,19.0,15.8,0.7,89.3,65.71743000000001,21.304811239583216,밥,두부김치국,닭강정,N,244
2019-06-10,여름,2019,6,10,월,N,2758,2408,114,236,673,0,19.2,0.3,1.3,72.4,65.260592,21.13452196129065,밥,얼갈이된장국,삼겹살구이,N,568
2019-06-11,여름,2019,6,11,화,N,2758,2436,55,267,624,0,19.0,1.9,1.1,75.9,65.11309,21.033046431685605,김밥볶음밥,초계국수,떡볶이,N,555
2019-06-12,여름,2019,6,12,수,N,2758,2420,60,278,0,0,20.7,0.0,1.1,71.8,67.513574,22.77400421944068,밥,매운버섯국,갈치구이,N,359
2019-06-13,여름,2019,6,13,목,N,2758,2405,65,288,507,0,21.1,0.0,1.2,72.3,68.154847,23.14088272521324,오므라이스,가쯔오장국,훈제오리냉채,N,520
2019-06-14,여름,2019,6,14,금,N,2758,2270,193,295,4,0,19.1,2.7,0.6,82.9,65.591861,21.491781341565947,밥,동태탕,미트볼케찹조림,N,373
2019-06-17,여름,2019,6,17,월,N,2758,2423,95,240,640,0,21.9,0.0,1.2,73.9,69.493559,23.96467219524748,밥,콩나물김치국,류산슬,N,534
2019-06-18,여름,2019,6,18,화,N,2758,2429,65,264,558,0,22.3,0.0,0.9,76.0,70.27351999999999,24.49365986180652,베이컨볶음밥,유부장국,토마토스파게티,N,491
2019-06-19,여름,2019,6,19,수,N,2758,2420,78,260,0,0,22.8,0.0,1.0,77.6,71.187072,24.9604,밥,된장찌개,닭갈비,N,420
2019-06-20,여름,2019,6,20,목,N,2758,2377,90,291,444,0,24.2,0.0,1.1,72.3,72.88473400000001,26.35832907658346,밥,뼈감자탕,유린기,N,419
2019-06-21,여름,2019,6,21,금,N,2758,2276,188,294,0,0,24.4,0.0,1.1,69.9,72.953344,26.56314763984876,밥,쇠고기샤브국,미니야채떡갈비,N,381
2019-06-24,여름,2019,6,24,월,N,2758,2444,101,213,692,0,21.9,0.0,1.1,76.3,69.670703,24.002915599032484,밥,소고기매운무국,오징어굴소스볶음,N,540
2019-06-25,여름,2019,6,25,화,N,2758,2426,67,265,573,0,23.3,0.0,1.2,71.9,71.476473,25.406303767807408,중국식볶음밥,짬뽕,고추잡채*꽃빵,N,472
2019-06-26,여름,2019,6,26,수,N,2758,2407,69,282,0,0,18.5,93.7,0.5,93.4,65.03501,21.006547595073364,None,None,None,N,0
2019-06-27,여름,2019,6,27,목,N,2758,2393,85,280,478,0,23.9,40.0,0.7,88.5,73.943485,26.185241054043203,빠에야,올챙이만두국,소고기퀘사디아,N,501
2019-06-28,여름,2019,6,28,금,N,2758,2241,229,288,2,0,24.2,0.0,1.1,81.5,73.77327,26.35832907658346,밥,아욱국,돈육강정,N,373
2019-07-01,여름,2019,7,1,월,N,2760,2427,115,218,512,0,23.8,0.3,0.7,87.1,73.64520200000001,26.085640445584843,밥,차돌된장찌개,고등어구이,N,512
2019-07-02,여름,2019,7,2,화,N,2760,2436,87,237,490,0,24.0,0.0,0.9,78.0,73.1188,26.21299218124218,꼬마김밥*겨자장,우동,생선까스*탈탈소스,N,504
2019-07-03,여름,2019,7,3,수,N,2760,2413,82,265,0,0,23.1,0.0,0.8,81.9,72.029011,25.34334144079279,밥,근대국,돈육간장볶음,N,324
2019-07-04,여름,2019,7,4,목,N,2760,2356,95,309,434,0,24.5,0.0,0.8,72.3,73.342465,26.74907234348448,베이컨김치볶음밥,냉모밀국수,해물부추전,N,565
2019-07-05,여름,2019,7,5,금,N,2760,2261,210,289,0,0,24.8,0.0,0.8,74.6,74.035992,27.05030039406127,밥,배추된장국,레몬탕수육,N,371
2019-07-08,여름,2019,7,8,월,N,2760,2328,155,277,536,0,23.1,0.0,1.3,65.6,70.632264,25.17101681521332,밥,콩나물국,해물누룽지탕,N,465
2019-07-09,여름,2019,7,9,화,N,2760,2410,75,275,466,0,23.0,0.0,1.4,67.1,70.61337,25.039522481349955,멸치주먹밥,잔치국수,케이준샐러드,N,472
2019-07-10,여름,2019,7,10,수,N,2760,2351,123,286,0,0,20.7,27.0,1.0,87.1,68.46110300000001,22.8226,밥,육개장,가자미튀김,N,326
2019-07-11,여름,2019,7,11,목,N,2760,2357,102,301,371,0,24.2,0.1,1.3,80.5,73.67669000000001,26.3095153637556,밥,들깨미역국,언양식불고기,N,475
2019-07-12,여름,2019,7,12,금,N,2760,2210,244,306,0,0,24.3,0.0,1.1,73.4,73.144638,26.460738358216112,밥,된장찌개,소고기장조림,N,385
2019-07-15,여름,2019,7,15,월,N,2760,2384,144,232,396,0,24.1,5.1,0.9,79.1,73.382169,26.314129376503104,밥,시래기들개탕,오징어볶음*소면,N,453
2019-07-16,여름,2019,7,16,화,N,2760,2433,100,227,426,0,23.7,4.8,0.9,81.1,72.928193,25.909580595459413,유부초밥,콩국수,떡볶이,N,477
2019-07-17,여름,2019,7,17,수,N,2760,2405,96,259,0,0,24.4,2.0,0.9,78.0,73.75168,26.61754096228585,밥,두부김치국,돼지고기장조림,N,274
2019-07-18,여름,2019,7,18,목,N,2760,2373,113,274,310,0,22.5,24.8,0.7,91.3,71.806175,24.790832535626063,밥,브로컬리크림스프,옛날왕돈가스,N,455
2019-07-19,여름,2019,7,19,금,N,2760,2233,236,291,0,0,23.5,30.7,0.7,94.5,73.806925,25.786838620209743,밥,꽃게탕,안동찜닭,N,367
2019-07-22,여름,2019,7,22,월,N,2760,2319,223,218,438,0,26.8,0.0,1.1,85.1,78.41743199999999,29.0209703990324,밥,얼갈이국,오리불고기,N,503
2019-07-23,여름,2019,7,23,화,N,2760,2308,206,246,449,0,27.3,0.0,1.2,82.5,78.912775,29.525251117978623,김밥,맑은국,해물볶음우동,N,516
2019-07-24,여름,2019,7,24,수,N,2760,2284,224,252,0,0,26.3,0.0,1.2,86.3,77.732031,28.49551428043582,밥,된장찌개,대패삼겹*파채,N,322
2019-07-25,여름,2019,7,25,목,N,2760,2205,276,279,347,0,26.6,0.0,0.9,88.6,78.50812400000001,28.842559258026128,파인애플볶음밥,유부주머니국,사천식탕수육,N,370
2019-07-26,여름,2019,7,26,금,N,2760,2084,396,280,1,0,27.1,0.0,1.1,87.3,79.188817,29.328198243930345,밥,맑은연두부탕,돈육매콤조림,N,336
2019-07-29,여름,2019,7,29,월,N,2760,2102,475,183,424,0,27.8,0.0,1.1,81.0,79.52781999999999,30.0450632153589,밥,무채국,버섯불고기,N,431
2019-07-30,여름,2019,7,30,화,N,2760,2113,434,213,382,0,28.5,0.0,1.4,80.4,80.57266000000001,30.759142054243128,김치볶음밥,유부장국,탄두리치킨,N,457
2019-07-31,여름,2019,7,31,수,N,2760,2034,495,231,0,0,28.8,0.0,1.5,79.3,80.898116,31.071697630791355,None,None,None,N,0
2019-08-01,여름,2019,8,1,목,N,3305,2540,546,219,285,0,28.4,0.0,1.1,78.6,80.163376,30.659518905154805,참치주먹밥,열무물국수,돈육강정,N,463
2019-08-02,여름,2019,8,2,금,N,3305,2381,687,237,2,0,28.8,0.0,0.9,77.8,80.684936,31.067577553766387,밥,매운버섯국,고등어구이,N,274
2019-08-05,여름,2019,8,5,월,N,3305,2660,462,183,392,0,29.0,0.0,0.7,75.4,80.65514,31.26487208541993,밥,육개장,꽁치오븐구이,N,445
2019-08-06,여름,2019,8,6,화,N,3305,2675,427,203,392,0,26.5,7.3,1.3,78.8,77.16978,28.69001232888948,해물굴소스볶음밥,미소장국,로제파스타,N,513
2019-08-07,여름,2019,8,7,수,N,3305,2651,421,233,1,0,27.7,0.0,1.2,80.6,79.314138,29.93714585299574,밥,콩가루배추국,돈육장조림,N,304
2019-08-08,여름,2019,8,8,목,N,3305,2621,430,254,364,0,28.4,0.0,0.8,77.5,80.0114,30.66503700098276,야채볶음밥,김치말이국수,닭오븐구이,N,482
2019-08-09,여름,2019,8,9,금,N,3305,2548,496,261,3,0,28.4,0.0,0.7,76.9,79.928504,30.66726843466973,밥,얼갈이국,등뼈김치찜,N,401
2019-08-12,여름,2019,8,12,월,N,3305,2703,394,208,424,0,28.2,0.2,1.4,79.5,79.96831,30.4471628048126,밥,북어해장국,양념치킨,N,527
2019-08-13,여름,2019,8,13,화,N,3305,2706,345,254,411,0,28.6,2.2,0.7,81.1,80.831354,30.866469651586463,제육김치덮밥,유부장국,까르보나라떡볶이,N,519
2019-08-14,여름,2019,8,14,수,Y,3305,2629,430,246,2,0,29.4,0.6,1.6,71.8,80.744708,31.70162261774988,밥,사과오이냉국,오징어볶음*소면,N,421
2019-08-16,여름,2019,8,16,금,N,3305,2071,1026,208,7,0,27.8,0.0,1.9,71.4,78.258508,30.012837710174253,밥,해물짬뽕국,돈육굴소스볶음,N,313
2019-08-19,여름,2019,8,19,월,N,3305,2829,264,212,569,0,25.7,0.0,0.7,74.6,75.429678,27.97805200629381,밥,콩나물김치국,안동찜닭,N,530
2019-08-20,여름,2019,8,20,화,N,3305,2845,205,255,534,0,26.9,0.2,1.0,72.0,76.96732,29.1342,유부초밥,냉모밀국수,해물까스*칠리소스,N,534
2019-08-21,여름,2019,8,21,수,N,3305,2826,214,265,0,0,25.7,13.3,0.6,82.8,76.34340399999999,28.0052038911152,밥,북어해장국,소고기낙지볶음,N,423
2019-08-22,여름,2019,8,22,목,N,3305,2852,178,275,468,0,26.7,29.8,1.0,87.0,78.48271,28.930600000000005,목살필라프,꼬지어묵국,탕수육,N,514
2019-08-23,여름,2019,8,23,금,N,3305,2742,268,295,2,0,24.4,0.0,0.6,82.1,74.155776,26.722257025294887,밥,건새우아욱된장국,동파삼겹수육,N,393
2019-08-26,여름,2019,8,26,월,N,3305,2913,162,230,596,0,23.9,0.0,1.0,77.5,72.91377499999999,26.0802,밥,매운버섯국,돈육간장볶음,N,547
2019-08-27,여름,2019,8,27,화,N,3305,2921,118,266,550,0,22.6,10.7,0.5,92.8,72.09867200000001,25.009695101627425,베이컨김치볶음밥,새우튀김우동,찹쌀순대볶음,N,516
2019-08-28,여름,2019,8,28,수,N,3305,2908,123,274,0,0,23.8,0.3,0.7,88.8,73.80265600000001,26.085640445584843,None,None,None,N,0
2019-08-29,여름,2019,8,29,목,N,3305,2884,132,289,435,0,22.3,0.2,0.9,89.8,71.346746,24.49365986180652,오므라이스,가쯔오장국,소고기퀘사디아,N,550
2019-08-30,여름,2019,8,30,금,N,3305,2747,253,305,1,0,22.7,0.0,0.7,74.6,70.784058,24.9900337525428,밥,들깨버섯국,마늘치킨,N,385
2019-09-02,가을,2019,9,2,월,N,3111,2761,137,213,564,0,20.2,24.9,0.5,94.6,68.052308,22.666389244132365,밥,콩나물국,파닭,N,609
2019-09-03,가을,2019,9,3,화,N,3111,2754,103,254,460,0,21.9,95.9,0.5,94.5,71.01404500000001,24.326230893191365,빠에야,쌀국수,치킨샐러드,N,573
2019-09-04,가을,2019,9,4,수,N,3111,2739,102,270,0,0,23.6,11.5,0.4,94.6,73.990544,26.04925074358176,밥,참치김치찌개,돈육강정,N,412
2019-09-05,가을,2019,9,5,목,N,3111,2701,118,292,391,0,25.2,7.0,0.6,88.3,76.114184,27.511762788876617,김밥,김치어묵국,야채튀김,N,557
2019-09-06,가을,2019,9,6,금,N,3111,2596,214,301,0,0,26.0,1.8,1.2,85.8,77.17552,28.186593229172978,밥,고추장찌개,소고기숙주볶음,N,349
2019-09-09,가을,2019,9,9,월,N,3111,2746,148,217,523,0,26.5,0.7,0.9,85.6,77.98136,28.741422062765206,밥,황태해장국,닭갈비,N,612
2019-09-10,가을,2019,9,10,화,N,3111,2731,142,238,401,0,26.2,0.2,0.8,82.0,77.06515999999999,28.45603129675296,김치필라프,크림스프,토마토스파게티,N,541
2019-09-11,가을,2019,9,11,수,Y,3111,2550,426,135,0,0,25.7,1.8,1.1,83.8,76.454834,27.894468301073225,밥,해물된장찌개,고추잡채*꽃빵,N,123
2019-09-16,가을,2019,9,16,월,N,3111,2672,259,180,631,0,23.5,0.0,1.1,71.6,71.75394,25.641464105154903,밥,참치김치찌개,치즈함박스테이크,N,687
2019-09-17,가을,2019,9,17,화,N,3111,2795,75,241,606,0,20.8,0.0,1.0,69.4,67.514648,22.9244,참치덮밥,미소장국,또띠아피자,N,640
2019-09-18,가을,2019,9,18,수,N,3111,2790,71,250,0,0,21.1,0.0,0.8,67.4,67.831986,23.335154436947523,밥,수제비국,쇠고기숙주볶음,N,418
2019-09-19,가을,2019,9,19,목,N,3111,2741,80,290,441,0,19.4,0.0,0.8,72.3,65.561038,21.62819548367904,밥,설렁탕,김치전,N,480
2019-09-20,가을,2019,9,20,금,N,3111,2627,182,302,2,0,19.2,0.0,1.1,72.1,65.246468,21.237864994950904,밥,얼큰소고기무국,안동찜닭,N,415
2019-09-23,가을,2019,9,23,월,N,3111,2783,114,214,569,0,18.1,0.1,0.8,86.6,64.095054,20.32287393117961,밥,육개장,고등어구이,N,595
2019-09-24,가을,2019,9,24,화,N,3111,2775,71,265,631,0,18.3,0.0,0.7,79.6,64.161332,20.607606980374648,밥,무채국,닭볶음탕,N,570
2019-09-25,가을,2019,9,25,수,N,3111,2766,60,285,1,0,17.7,0.0,0.6,80.4,63.228292,20.110146255297924,None,None,None,N,0
2019-09-26,가을,2019,9,26,목,N,3111,2724,75,312,542,0,20.5,0.0,0.5,81.6,67.79692,22.959302476319245,볶음밥/짜장소스,계란국,깐풍기,N,474
2019-09-27,가을,2019,9,27,금,N,3111,2625,177,309,2,0,21.7,3.4,0.6,84.6,69.953818,24.05767507320656,밥,아욱국,돈육간장볶음,N,368
2019-09-30,가을,2019,9,30,월,Y,3111,2597,283,231,366,0,23.5,0.0,0.7,84.8,72.93732,25.786838620209743,밥,버섯들깨탕,오징어볶음,N,516
2019-10-02,가을,2019,10,2,수,Y,3121,2660,244,217,310,0,21.6,139.6,1.3,94.1,70.46204399999999,23.61851879447384,밥,열무된장국,쇠고기장조림,N,743
2019-10-04,가을,2019,10,4,금,N,3121,2622,268,231,428,0,21.4,0.0,0.7,83.4,69.376924,23.695225842584023,밥,순두부찌개,함박스테이크,N,755
2019-10-07,가을,2019,10,7,월,N,3121,2713,193,215,447,0,15.9,7.4,0.6,90.1,60.477341,18.33375828723904,밥,닭개장,갈치구이,N,492
2019-10-08,가을,2019,10,8,화,Y,3121,2645,214,262,247,0,17.0,0.0,0.9,71.6,61.88148,19.1333885129777,김치볶음밥,새우튀김우동,고구마치즈구이,N,521
2019-10-10,가을,2019,10,10,목,N,3121,2568,284,269,398,0,15.0,0.0,0.5,73.0,58.8515,17.589226552893074,참치주먹밥,잔치국수,쇠고기퀘사디아,N,546
2019-10-11,가을,2019,10,11,금,N,3121,2447,389,285,3,0,18.9,0.0,0.9,63.6,64.414396,21.0549952229352,밥,쇠고기샤브국,탕수어,N,312
2019-10-14,가을,2019,10,14,월,N,3121,2732,152,237,529,0,15.6,0.0,0.6,75.4,59.798576,18.037693625895887,밥,참치김치찌개,주꾸미볶음,N,601
2019-10-15,가을,2019,10,15,화,N,3121,2749,112,260,534,0,14.9,0.0,1.0,75.6,58.709956000000005,16.918200000000002,야채볶음밥,유부주머니국,통새우또띠아,N,550
2019-10-16,가을,2019,10,16,수,N,3121,2727,116,278,1,0,13.3,0.0,0.6,76.4,56.207388,15.767864555598422,밥,된장찌개,꽁치구이,N,334
2019-10-17,가을,2019,10,17,목,N,3121,2676,144,301,364,0,13.5,0.0,0.7,80.8,56.47952,15.826777774373024,밥,떡만두국,닭매운찜,N,479
2019-10-18,가을,2019,10,18,금,N,3121,2489,332,300,2,0,14.9,9.8,0.7,87.4,58.763174,17.221186292790165,밥,부대찌개,후르츠탕수육,N,345
2019-10-21,가을,2019,10,21,월,N,3121,2726,168,227,709,0,14.8,0.0,0.7,78.6,58.564672,17.121585684331798,밥,어묵국,언양식불고기,N,561
2019-10-22,가을,2019,10,22,화,N,3121,2644,99,378,381,0,15.9,0.0,0.7,80.4,60.337564,18.21719237737384,김밥,잔치국수,떡볶이,N,446
2019-10-23,가을,2019,10,23,수,N,3121,2746,89,286,2,0,16.1,0.0,0.5,80.3,60.657117,18.663241737578307,밥,열무된장국,소고기버섯볶음,N,419
2019-10-24,가을,2019,10,24,목,N,3121,2679,129,313,410,0,18.0,0.0,1.3,69.8,63.33696,19.89252354469908,해물굴소스볶음밥,맑은국,돈육간장강정,N,409
2019-10-25,가을,2019,10,25,금,N,3121,2482,316,323,1,0,17.5,0.0,0.6,78.6,62.85265,19.91276981440249,밥,차돌박이찌개,류산슬,N,304
2019-10-28,가을,2019,10,28,월,N,3121,2635,219,267,464,0,10.7,0.0,0.8,74.4,52.208992,12.892582016952108,밥,짬뽕국,가자미카레튀김,N,436
2019-10-29,가을,2019,10,29,화,N,3121,2716,112,293,477,0,11.9,0.0,1.0,72.4,54.115244,13.8642,오므라이스,미니우동,닭오븐구이,N,517
2019-10-30,가을,2019,10,30,수,N,3121,2705,122,294,1,0,10.4,0.0,0.4,77.4,51.624904,13.32536449780924,None,None,None,N,0
2019-10-31,가을,2019,10,31,목,N,3121,2679,130,312,430,0,10.8,0.0,0.4,77.3,52.259016,13.710936808287194,참치회덮밥,미소장국,또띠아피자,N,475
2019-11-01,가을,2019,11,1,금,N,3104,2529,248,327,1,0,12.6,0.0,0.4,79.4,55.056156,15.446012205437992,밥,떡국,돈육장조림,N,317
2019-11-04,가을,2019,11,4,월,N,3104,2710,155,239,538,0,12.6,0.0,0.5,81.1,55.025114,15.245920695398013,밥,열무된장국,함박스테이크,N,552
2019-11-05,가을,2019,11,5,화,N,3104,2729,86,289,541,0,11.8,0.0,0.5,79.5,53.77669,14.46481874289966,멸치주먹밥,해물수제비,야채튀김,N,475
2019-11-06,가을,2019,11,6,수,N,3104,2690,119,295,0,0,10.6,0.0,0.5,75.9,51.997246,13.293165814152127,밥,닭개장,황태양념구이,N,321
2019-11-07,가을,2019,11,7,목,N,3104,2669,133,302,424,0,10.9,0.0,0.6,72.9,52.570939,13.399347264853237,목살필라프,계란국,로제파스타,N,460
2019-11-08,가을,2019,11,8,금,N,3104,2524,271,309,1,0,8.4,0.0,0.4,71.5,48.82544,11.397502945419465,밥,들깨시래기국,대패삼겹*파채,N,321
2019-11-11,가을,2019,11,11,월,N,3104,2718,150,236,568,0,12.7,0.0,1.3,68.4,55.405732,14.407030538086238,밥,얼갈이국,훈제오리불고기,N,489
2019-11-12,가을,2019,11,12,화,N,3104,2726,106,272,481,0,9.4,0.0,0.5,77.9,50.023674,12.1215128854046,유부초밥,쌀국수,쇠고기퀘사디아,N,456
2019-11-13,가을,2019,11,13,수,N,3104,2678,136,290,0,0,10.5,0.0,1.1,68.8,52.11836,12.328257492910264,밥,해물순두부찌개,등갈비바베큐조림,N,328
2019-11-14,가을,2019,11,14,목,N,3104,2630,188,286,453,0,6.1,0.0,1.9,47.9,47.283981,6.991665237455461,밥,설렁탕,부추전,N,466
2019-11-15,가을,2019,11,15,금,N,3104,2436,365,303,1,0,7.6,0.0,1.0,66.9,47.922856,9.4868,밥,부대찌개,소불고기,N,342
2019-11-18,가을,2019,11,18,월,N,3104,2691,183,230,672,0,11.8,12.8,1.4,64.1,54.179862,13.39229716927658,밥,열무된장국,짬뽕불고기,N,527
2019-11-19,가을,2019,11,19,화,N,3104,2680,139,285,562,0,4.9,0.0,1.3,63.0,44.31613,6.334040830240933,통새우김밥,우동,찹쌀순대볶음,N,529
2019-11-20,가을,2019,11,20,수,N,3104,2642,174,288,0,0,4.2,0.0,0.8,55.9,44.032622,6.365974254454981,밥,얼갈이된장국,삼겹살구이,N,386
2019-11-21,가을,2019,11,21,목,N,3104,2612,188,304,480,0,5.2,0.0,0.8,57.0,45.29536,7.370067756377617,밥,뼈감자탕,유린기,N,442
2019-11-22,가을,2019,11,22,금,N,3104,2465,329,310,1,0,8.7,0.0,0.5,71.9,49.258047,11.43804867696854,밥,쇠고기샤브국,미트볼조림,N,313
2019-11-25,가을,2019,11,25,월,N,3104,2699,170,235,733,0,9.8,0.0,1.9,56.8,51.626336,10.916934276582628,밥,미역국,삼겹보쌈,N,609
2019-11-26,가을,2019,11,26,화,N,3104,2705,129,270,634,0,9.7,0.0,0.9,69.1,50.911373,11.75037325893046,닭갈비볶음밥,가쯔오장국,크림카레우동,N,511
2019-11-27,가을,2019,11,27,수,N,3104,2682,134,288,1,0,8.2,0.0,0.8,65.3,48.905154,10.382348262145523,None,None,None,N,0
2019-11-28,가을,2019,11,28,목,N,3104,2640,167,297,558,0,6.5,0.0,0.9,69.4,46.10669,8.513983010580983,참치주먹밥,잔치국수,오징어튀김,N,460
2019-11-29,가을,2019,11,29,금,N,3104,2496,282,326,1,0,3.9,0.0,0.7,60.9,43.101649,6.265119362369779,밥,소고기무국,굴비구이,N,256
2019-12-02,겨울,2019,12,2,월,N,3111,2741,169,201,748,0,5.9,0.0,1.7,54.6,46.460386,6.956005241031802,밥,옹심이만두국,오징어볶음,N,580
2019-12-03,겨울,2019,12,3,화,N,3111,2749,115,247,789,0,2.1,0.0,0.7,74.9,38.847471,4.472308410119171,짜장면/작은밥,계란국,미니햄버거,N,566
2019-12-04,겨울,2019,12,4,수,N,3111,2736,118,257,1,0,2.9,0.0,0.7,71.0,40.53441,5.269113277786109,밥,매운버섯국,돈육강정,N,329
2019-12-05,겨울,2019,12,5,목,N,3111,2686,145,280,549,0,2.3,0.0,1.5,56.5,41.370005,3.390449030538073,꼬마김밥*겨자장,우동,케이준샐러드,N,483
2019-12-06,겨울,2019,12,6,금,N,3111,2500,312,299,5,0,-1.9,0.0,1.0,44.5,37.560455,-0.1841999999999994,밥,연두부탕,함박스테이크,N,315
2019-12-09,겨울,2019,12,9,월,N,3111,2729,190,192,819,0,1.2,0.0,0.5,71.1,37.949368,4.115217872296483,밥,감자국,닭데리야끼조림,N,521
2019-12-10,겨울,2019,12,10,화,N,3111,2708,155,248,800,0,5.1,0.0,0.5,79.8,43.048702,7.923089890725951,참치마요덮밥,꼬지어묵탕,해물떡볶이,N,519
2019-12-11,겨울,2019,12,11,수,N,3111,2678,168,265,0,0,7.5,0.0,1.5,67.4,47.74125,8.822241208700982,밥,북어계란국,버섯불고기,N,327
2019-12-12,겨울,2019,12,12,목,N,3111,2664,190,257,586,0,2.9,0.0,0.9,45.1,43.494521,4.873043981187825,새우볶음밥,맑은국,깐풍육,N,411
2019-12-13,겨울,2019,12,13,금,N,3111,2535,266,310,2,0,0.5,0.0,0.4,63.4,37.95263,3.782449813479845,밥,고추장찌개,미니떡갈비조림,N,380
2019-12-16,겨울,2019,12,16,월,N,3111,2694,206,211,709,0,5.3,0.0,0.3,80.6,43.296282,8.769412808821158,밥,황태국,양념치킨,N,464
2019-12-17,겨울,2019,12,17,화,N,3111,2689,155,267,613,0,7.3,0.0,0.5,83.3,46.321191,10.07112026009642,야채주먹밥,잔치국수,복주머니딤섬*장,N,472
2019-12-18,겨울,2019,12,18,수,N,3111,2659,169,283,3,0,7.2,0.0,0.7,57.8,47.986584,9.551939441495897,밥,김치국,돈육간장볶음,N,278
2019-12-19,겨울,2019,12,19,목,N,3111,2676,165,270,591,0,4.4,0.0,1.2,47.1,45.180376,5.9442775382484045,밥,설렁탕,해물전,N,321
