,datetime,year,month,date,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_number,season_fall,season_spring,season_summer,season_winter,weekdays_friday,weekdays_monday,weekdays_thursday,weekdays_tuesday,weekdays_wednesday,dinner_rice_N,dinner_rice_Y,new_dinner_N,new_dinner_Y
768,2019-03-29,2019,3,29,0,2836,2296,239,301,1,0,12.7,0.0,0.9,77.0,55.25721,14.784489116758092,402,0,1,0,0,1,0,0,0,0,0,1,1,0
769,2019-04-01,2019,4,1,0,2822,2499,126,197,611,0,6.3,0.0,1.6,42.1,48.008477,7.470489565281158,577,0,1,0,0,0,1,0,0,0,0,1,1,0
770,2019-04-02,2019,4,2,0,2822,2502,67,253,514,0,7.7,0.0,1.4,45.6,49.492288,9.128580760392571,491,0,1,0,0,0,0,0,1,0,1,0,1,0
771,2019-04-03,2019,4,3,0,2822,2480,59,283,0,0,8.8,0.0,1.3,33.0,51.583960000000005,10.370535684163585,411,0,1,0,0,0,0,0,0,1,0,1,1,0
772,2019-04-04,2019,4,4,0,2822,2474,60,288,429,0,10.9,0.0,1.4,40.3,53.714873,12.456359420984969,462,0,1,0,0,0,0,1,0,0,0,1,1,0
773,2019-04-05,2019,4,5,0,2822,2334,185,303,1,0,12.8,0.0,1.4,48.8,55.873536,14.432228000711705,436,0,1,0,0,1,0,0,0,0,0,1,1,0
774,2019-04-08,2019,4,8,0,2822,2496,104,222,592,0,14.3,0.0,1.2,67.9,57.785903000000005,16.138672229922165,607,0,1,0,0,0,1,0,0,0,0,1,1,0
775,2019-04-09,2019,4,9,0,2822,2514,69,239,578,0,10.4,24.0,2.0,66.5,52.06134,11.487290482673464,590,0,1,0,0,0,0,0,1,0,1,0,1,0
776,2019-04-10,2019,4,10,0,2822,2513,64,245,0,0,8.4,10.9,1.7,79.6,48.340736,9.58883868101976,350,0,1,0,0,0,0,0,0,1,0,1,1,0
777,2019-04-11,2019,4,11,0,2822,2522,52,248,434,0,9.1,0.0,0.8,76.5,49.623385,11.286032413875894,524,0,1,0,0,0,0,1,0,0,1,0,1,0
778,2019-04-12,2019,4,12,0,2822,2379,155,288,0,0,10.9,0.0,1.0,63.9,52.886749,12.8462,435,0,1,0,0,1,0,0,0,0,0,1,1,0
779,2019-04-15,2019,4,15,0,2822,2531,113,178,609,0,11.3,0.0,1.1,52.8,53.809336,13.147531745971474,647,0,1,0,0,0,1,0,0,0,0,1,1,0
780,2019-04-16,2019,4,16,0,2822,2534,54,234,552,0,13.1,0.0,0.9,54.5,56.185605,15.189037897801777,607,0,1,0,0,0,0,0,1,0,1,0,1,0
781,2019-04-17,2019,4,17,0,2822,2502,57,263,0,0,15.2,0.0,1.0,62.4,59.078752,17.2236,472,0,1,0,0,0,0,0,0,1,0,1,1,0
782,2019-04-18,2019,4,18,0,2822,2465,76,281,458,0,14.8,0.0,1.1,72.0,58.54144,16.731856603114263,528,0,1,0,0,0,0,1,0,0,1,0,1,0
783,2019-04-19,2019,4,19,0,2822,2298,230,294,1,0,12.7,0.0,0.8,82.0,55.170860000000005,14.900769020797382,412,0,1,0,0,1,0,0,0,0,0,1,1,0
784,2019-04-22,2019,4,22,0,2822,2460,109,253,533,0,17.5,0.0,0.9,73.5,62.698375,19.639074489282308,494,0,1,0,0,0,1,0,0,0,0,1,1,0
785,2019-04-23,2019,4,23,0,2822,2490,60,272,576,0,14.7,8.3,0.4,90.1,58.434953,17.47026683544726,567,0,1,0,0,0,0,0,1,0,0,1,1,0
786,2019-04-24,2019,4,24,0,2822,2490,59,273,0,0,17.6,6.0,0.5,93.3,63.470692,20.12780789851272,0,0,1,0,0,0,0,0,0,1,1,0,1,0
787,2019-04-25,2019,4,25,0,2822,2443,85,294,452,0,15.2,11.1,0.7,95.4,59.325592,17.519988118165266,500,0,1,0,0,0,0,1,0,0,1,0,1,0
788,2019-04-26,2019,4,26,0,2822,2310,215,297,0,0,12.3,0.0,1.3,80.1,54.562477,13.993031065889042,392,0,1,0,0,1,0,0,0,0,0,1,1,0
789,2019-04-29,2019,4,29,0,2822,2418,152,252,544,0,11.1,54.2,0.6,94.0,52.17866,13.59672370574867,564,0,1,0,0,0,1,0,0,0,0,1,1,0
790,2019-04-30,2019,4,30,1,2822,2372,152,298,290,0,15.7,0.0,1.0,85.0,60.07355,17.7326,430,0,1,0,0,0,0,0,1,0,1,0,1,0
791,2019-05-02,2019,5,2,0,2825,2275,247,303,384,0,16.0,0.0,1.0,59.0,60.1686,18.038,423,0,1,0,0,0,0,1,0,0,1,0,1,0
792,2019-05-03,2019,5,3,1,2825,2201,348,276,1,0,16.2,0.0,1.1,55.5,60.38659,18.16558654597137,420,0,1,0,0,1,0,0,0,0,0,1,1,0
793,2019-05-07,2019,5,7,0,2825,2419,135,271,606,0,14.6,0.0,1.2,58.0,58.215320000000006,16.447593281185007,590,0,1,0,0,0,0,0,1,0,0,1,1,0
794,2019-05-08,2019,5,8,0,2825,2448,81,296,0,0,14.7,0.0,0.9,59.6,58.357788,16.807233021976515,423,0,1,0,0,0,0,0,0,1,0,1,1,0
795,2019-05-09,2019,5,9,0,2825,2447,92,286,538,0,16.2,0.0,0.8,54.9,60.376162,18.415096277526604,531,0,1,0,0,0,0,1,0,0,1,0,1,0
796,2019-05-10,2019,5,10,0,2825,2357,166,302,0,0,16.7,0.0,0.9,56.9,61.097577,18.82997692719493,438,0,1,0,0,1,0,0,0,0,0,1,1,0
797,2019-05-13,2019,5,13,0,2825,2475,119,231,599,0,17.8,0.0,1.0,65.5,62.89391,19.870400000000004,507,0,1,0,0,0,1,0,0,0,0,1,1,0
798,2019-05-14,2019,5,14,0,2825,2493,76,256,601,0,21.0,0.0,1.2,72.0,67.9828,23.03790904145896,587,0,1,0,0,0,0,0,1,0,1,0,1,0
799,2019-05-15,2019,5,15,0,2825,2472,69,284,0,0,20.3,0.0,0.9,70.3,66.818291,22.4709159565881,368,0,1,0,0,0,0,0,0,1,0,1,1,0
800,2019-05-16,2019,5,16,0,2825,2470,72,283,482,0,20.8,0.0,0.8,64.8,67.225216,23.03392638637073,521,0,1,0,0,0,0,1,0,0,1,0,1,0
801,2019-05-17,2019,5,17,0,2825,2310,224,291,1,0,20.7,4.7,1.3,67.5,67.247275,22.687019982030144,362,0,1,0,0,1,0,0,0,0,0,1,1,0
802,2019-05-20,2019,5,20,0,2825,2502,100,223,602,0,17.5,0.4,1.4,67.8,62.52595,19.31990290845678,516,0,1,0,0,0,1,0,0,0,0,1,1,0
803,2019-05-21,2019,5,21,0,2825,2482,64,279,563,0,17.6,0.0,1.3,46.9,62.021156000000005,19.47852407250188,567,0,1,0,0,0,0,0,1,0,1,0,1,0
804,2019-05-22,2019,5,22,0,2825,2493,60,272,0,0,18.7,0.0,1.2,57.0,63.84841,20.669514315110504,405,0,1,0,0,0,0,0,0,1,0,1,1,0
805,2019-05-23,2019,5,23,0,2825,2462,61,302,447,0,21.1,0.0,1.0,61.3,67.430057,23.229800000000004,509,0,1,0,0,0,0,1,0,0,1,0,1,0
806,2019-05-24,2019,5,24,0,2825,2325,193,307,0,0,21.5,0.0,1.0,64.8,68.24128,23.637,328,0,1,0,0,1,0,0,0,0,0,1,1,0
807,2019-05-27,2019,5,27,0,2825,2527,86,212,644,0,19.8,66.0,1.9,90.5,67.13631000000001,21.525769517466863,550,0,1,0,0,0,1,0,0,0,0,1,1,0
808,2019-05-28,2019,5,28,0,2825,2542,54,229,632,0,18.8,0.0,1.5,50.8,63.718496,20.62594344201653,590,0,1,0,0,0,0,0,1,0,1,0,1,0
809,2019-05-29,2019,5,29,0,2825,2538,50,237,0,0,19.7,0.0,1.1,54.1,65.071823,21.74991140311416,0,0,1,0,0,0,0,0,0,1,1,0,1,0
810,2019-05-30,2019,5,30,0,2825,2494,73,258,517,0,20.3,0.0,1.1,54.4,65.896568,22.364367092910072,527,0,1,0,0,0,0,1,0,0,1,0,1,0
811,2019-05-31,2019,5,31,0,2825,2355,179,291,0,0,17.1,1.2,1.1,76.3,62.156927,19.087270080665235,378,0,1,0,0,1,0,0,0,0,0,1,1,0
812,2019-06-03,2019,6,3,0,2758,2446,87,225,702,0,21.5,0.0,1.0,64.9,68.248265,23.637,572,0,0,1,0,0,1,0,0,0,0,1,1,0
813,2019-06-04,2019,6,4,0,2758,2442,65,251,592,0,22.5,0.0,1.1,71.4,70.21915,24.61737128882839,486,0,0,1,0,0,0,0,1,0,1,0,1,0
814,2019-06-05,2019,6,5,1,2758,2367,144,247,0,0,23.9,0.0,0.9,65.9,71.827899,26.111854985981253,502,0,0,1,0,0,0,0,0,1,0,1,1,0
815,2019-06-07,2019,6,7,0,2758,1649,890,219,3,0,19.0,15.8,0.7,89.3,65.71743000000001,21.304811239583216,244,0,0,1,0,1,0,0,0,0,0,1,1,0
816,2019-06-10,2019,6,10,0,2758,2408,114,236,673,0,19.2,0.3,1.3,72.4,65.260592,21.134521961290652,568,0,0,1,0,0,1,0,0,0,0,1,1,0
817,2019-06-11,2019,6,11,0,2758,2436,55,267,624,0,19.0,1.9,1.1,75.9,65.11309,21.033046431685605,555,0,0,1,0,0,0,0,1,0,1,0,1,0
818,2019-06-12,2019,6,12,0,2758,2420,60,278,0,0,20.7,0.0,1.1,71.8,67.513574,22.77400421944068,359,0,0,1,0,0,0,0,0,1,0,1,1,0
819,2019-06-13,2019,6,13,0,2758,2405,65,288,507,0,21.1,0.0,1.2,72.3,68.154847,23.14088272521324,520,0,0,1,0,0,0,1,0,0,1,0,1,0
820,2019-06-14,2019,6,14,0,2758,2270,193,295,4,0,19.1,2.7,0.6,82.9,65.591861,21.491781341565947,373,0,0,1,0,1,0,0,0,0,0,1,1,0
821,2019-06-17,2019,6,17,0,2758,2423,95,240,640,0,21.9,0.0,1.2,73.9,69.493559,23.96467219524748,534,0,0,1,0,0,1,0,0,0,0,1,1,0
822,2019-06-18,2019,6,18,0,2758,2429,65,264,558,0,22.3,0.0,0.9,76.0,70.27351999999999,24.49365986180652,491,0,0,1,0,0,0,0,1,0,1,0,1,0
823,2019-06-19,2019,6,19,0,2758,2420,78,260,0,0,22.8,0.0,1.0,77.6,71.187072,24.9604,420,0,0,1,0,0,0,0,0,1,0,1,1,0
824,2019-06-20,2019,6,20,0,2758,2377,90,291,444,0,24.2,0.0,1.1,72.3,72.88473400000001,26.35832907658346,419,0,0,1,0,0,0,1,0,0,0,1,1,0
825,2019-06-21,2019,6,21,0,2758,2276,188,294,0,0,24.4,0.0,1.1,69.9,72.953344,26.56314763984876,381,0,0,1,0,1,0,0,0,0,0,1,1,0
826,2019-06-24,2019,6,24,0,2758,2444,101,213,692,0,21.9,0.0,1.1,76.3,69.670703,24.002915599032484,540,0,0,1,0,0,1,0,0,0,0,1,1,0
827,2019-06-25,2019,6,25,0,2758,2426,67,265,573,0,23.3,0.0,1.2,71.9,71.476473,25.406303767807408,472,0,0,1,0,0,0,0,1,0,1,0,1,0
828,2019-06-26,2019,6,26,0,2758,2407,69,282,0,0,18.5,93.7,0.5,93.4,65.03501,21.006547595073364,0,0,0,1,0,0,0,0,0,1,1,0,1,0
829,2019-06-27,2019,6,27,0,2758,2393,85,280,478,0,23.9,40.0,0.7,88.5,73.943485,26.185241054043203,501,0,0,1,0,0,0,1,0,0,1,0,1,0
830,2019-06-28,2019,6,28,0,2758,2241,229,288,2,0,24.2,0.0,1.1,81.5,73.77327,26.35832907658346,373,0,0,1,0,1,0,0,0,0,0,1,1,0
831,2019-07-01,2019,7,1,0,2760,2427,115,218,512,0,23.8,0.3,0.7,87.1,73.64520200000001,26.085640445584843,512,0,0,1,0,0,1,0,0,0,0,1,1,0
832,2019-07-02,2019,7,2,0,2760,2436,87,237,490,0,24.0,0.0,0.9,78.0,73.1188,26.21299218124218,504,0,0,1,0,0,0,0,1,0,1,0,1,0
833,2019-07-03,2019,7,3,0,2760,2413,82,265,0,0,23.1,0.0,0.8,81.9,72.029011,25.34334144079279,324,0,0,1,0,0,0,0,0,1,0,1,1,0
834,2019-07-04,2019,7,4,0,2760,2356,95,309,434,0,24.5,0.0,0.8,72.3,73.342465,26.74907234348448,565,0,0,1,0,0,0,1,0,0,1,0,1,0
835,2019-07-05,2019,7,5,0,2760,2261,210,289,0,0,24.8,0.0,0.8,74.6,74.035992,27.05030039406127,371,0,0,1,0,1,0,0,0,0,0,1,1,0
836,2019-07-08,2019,7,8,0,2760,2328,155,277,536,0,23.1,0.0,1.3,65.6,70.632264,25.171016815213317,465,0,0,1,0,0,1,0,0,0,0,1,1,0
837,2019-07-09,2019,7,9,0,2760,2410,75,275,466,0,23.0,0.0,1.4,67.1,70.61337,25.039522481349955,472,0,0,1,0,0,0,0,1,0,1,0,1,0
838,2019-07-10,2019,7,10,0,2760,2351,123,286,0,0,20.7,27.0,1.0,87.1,68.46110300000001,22.8226,326,0,0,1,0,0,0,0,0,1,0,1,1,0
839,2019-07-11,2019,7,11,0,2760,2357,102,301,371,0,24.2,0.1,1.3,80.5,73.67669000000001,26.3095153637556,475,0,0,1,0,0,0,1,0,0,0,1,1,0
840,2019-07-12,2019,7,12,0,2760,2210,244,306,0,0,24.3,0.0,1.1,73.4,73.144638,26.460738358216112,385,0,0,1,0,1,0,0,0,0,0,1,1,0
841,2019-07-15,2019,7,15,0,2760,2384,144,232,396,0,24.1,5.1,0.9,79.1,73.382169,26.314129376503104,453,0,0,1,0,0,1,0,0,0,0,1,1,0
842,2019-07-16,2019,7,16,0,2760,2433,100,227,426,0,23.7,4.8,0.9,81.1,72.928193,25.909580595459413,477,0,0,1,0,0,0,0,1,0,1,0,1,0
843,2019-07-17,2019,7,17,0,2760,2405,96,259,0,0,24.4,2.0,0.9,78.0,73.75168,26.61754096228585,274,0,0,1,0,0,0,0,0,1,0,1,1,0
844,2019-07-18,2019,7,18,0,2760,2373,113,274,310,0,22.5,24.8,0.7,91.3,71.806175,24.790832535626063,455,0,0,1,0,0,0,1,0,0,0,1,1,0
845,2019-07-19,2019,7,19,0,2760,2233,236,291,0,0,23.5,30.7,0.7,94.5,73.806925,25.786838620209743,367,0,0,1,0,1,0,0,0,0,0,1,1,0
846,2019-07-22,2019,7,22,0,2760,2319,223,218,438,0,26.8,0.0,1.1,85.1,78.41743199999999,29.020970399032397,503,0,0,1,0,0,1,0,0,0,0,1,1,0
847,2019-07-23,2019,7,23,0,2760,2308,206,246,449,0,27.3,0.0,1.2,82.5,78.912775,29.525251117978623,516,0,0,1,0,0,0,0,1,0,1,0,1,0
848,2019-07-24,2019,7,24,0,2760,2284,224,252,0,0,26.3,0.0,1.2,86.3,77.732031,28.49551428043582,322,0,0,1,0,0,0,0,0,1,0,1,1,0
849,2019-07-25,2019,7,25,0,2760,2205,276,279,347,0,26.6,0.0,0.9,88.6,78.50812400000001,28.842559258026128,370,0,0,1,0,0,0,1,0,0,1,0,1,0
850,2019-07-26,2019,7,26,0,2760,2084,396,280,1,0,27.1,0.0,1.1,87.3,79.188817,29.328198243930345,336,0,0,1,0,1,0,0,0,0,0,1,1,0
851,2019-07-29,2019,7,29,0,2760,2102,475,183,424,0,27.8,0.0,1.1,81.0,79.52781999999999,30.0450632153589,431,0,0,1,0,0,1,0,0,0,0,1,1,0
852,2019-07-30,2019,7,30,0,2760,2113,434,213,382,0,28.5,0.0,1.4,80.4,80.57266000000001,30.759142054243128,457,0,0,1,0,0,0,0,1,0,1,0,1,0
853,2019-07-31,2019,7,31,0,2760,2034,495,231,0,0,28.8,0.0,1.5,79.3,80.898116,31.071697630791355,0,0,0,1,0,0,0,0,0,1,1,0,1,0
854,2019-08-01,2019,8,1,0,3305,2540,546,219,285,0,28.4,0.0,1.1,78.6,80.163376,30.659518905154805,463,0,0,1,0,0,0,1,0,0,1,0,1,0
855,2019-08-02,2019,8,2,0,3305,2381,687,237,2,0,28.8,0.0,0.9,77.8,80.684936,31.067577553766387,274,0,0,1,0,1,0,0,0,0,0,1,1,0
856,2019-08-05,2019,8,5,0,3305,2660,462,183,392,0,29.0,0.0,0.7,75.4,80.65514,31.26487208541993,445,0,0,1,0,0,1,0,0,0,0,1,1,0
857,2019-08-06,2019,8,6,0,3305,2675,427,203,392,0,26.5,7.3,1.3,78.8,77.16978,28.690012328889477,513,0,0,1,0,0,0,0,1,0,1,0,1,0
858,2019-08-07,2019,8,7,0,3305,2651,421,233,1,0,27.7,0.0,1.2,80.6,79.314138,29.93714585299574,304,0,0,1,0,0,0,0,0,1,0,1,1,0
859,2019-08-08,2019,8,8,0,3305,2621,430,254,364,0,28.4,0.0,0.8,77.5,80.0114,30.66503700098276,482,0,0,1,0,0,0,1,0,0,1,0,1,0
860,2019-08-09,2019,8,9,0,3305,2548,496,261,3,0,28.4,0.0,0.7,76.9,79.928504,30.66726843466973,401,0,0,1,0,1,0,0,0,0,0,1,1,0
861,2019-08-12,2019,8,12,0,3305,2703,394,208,424,0,28.2,0.2,1.4,79.5,79.96831,30.4471628048126,527,0,0,1,0,0,1,0,0,0,0,1,1,0
862,2019-08-13,2019,8,13,0,3305,2706,345,254,411,0,28.6,2.2,0.7,81.1,80.831354,30.866469651586463,519,0,0,1,0,0,0,0,1,0,1,0,1,0
863,2019-08-14,2019,8,14,1,3305,2629,430,246,2,0,29.4,0.6,1.6,71.8,80.744708,31.70162261774988,421,0,0,1,0,0,0,0,0,1,0,1,1,0
864,2019-08-16,2019,8,16,0,3305,2071,1026,208,7,0,27.8,0.0,1.9,71.4,78.258508,30.012837710174253,313,0,0,1,0,1,0,0,0,0,0,1,1,0
865,2019-08-19,2019,8,19,0,3305,2829,264,212,569,0,25.7,0.0,0.7,74.6,75.429678,27.97805200629381,530,0,0,1,0,0,1,0,0,0,0,1,1,0
866,2019-08-20,2019,8,20,0,3305,2845,205,255,534,0,26.9,0.2,1.0,72.0,76.96732,29.1342,534,0,0,1,0,0,0,0,1,0,1,0,1,0
867,2019-08-21,2019,8,21,0,3305,2826,214,265,0,0,25.7,13.3,0.6,82.8,76.34340399999999,28.0052038911152,423,0,0,1,0,0,0,0,0,1,0,1,1,0
868,2019-08-22,2019,8,22,0,3305,2852,178,275,468,0,26.7,29.8,1.0,87.0,78.48271,28.930600000000005,514,0,0,1,0,0,0,1,0,0,1,0,1,0
869,2019-08-23,2019,8,23,0,3305,2742,268,295,2,0,24.4,0.0,0.6,82.1,74.155776,26.722257025294887,393,0,0,1,0,1,0,0,0,0,0,1,1,0
870,2019-08-26,2019,8,26,0,3305,2913,162,230,596,0,23.9,0.0,1.0,77.5,72.91377499999999,26.0802,547,0,0,1,0,0,1,0,0,0,0,1,1,0
871,2019-08-27,2019,8,27,0,3305,2921,118,266,550,0,22.6,10.7,0.5,92.8,72.09867200000001,25.009695101627425,516,0,0,1,0,0,0,0,1,0,1,0,1,0
872,2019-08-28,2019,8,28,0,3305,2908,123,274,0,0,23.8,0.3,0.7,88.8,73.80265600000001,26.085640445584843,0,0,0,1,0,0,0,0,0,1,1,0,1,0
873,2019-08-29,2019,8,29,0,3305,2884,132,289,435,0,22.3,0.2,0.9,89.8,71.346746,24.49365986180652,550,0,0,1,0,0,0,1,0,0,1,0,1,0
874,2019-08-30,2019,8,30,0,3305,2747,253,305,1,0,22.7,0.0,0.7,74.6,70.784058,24.9900337525428,385,0,0,1,0,1,0,0,0,0,0,1,1,0
875,2019-09-02,2019,9,2,0,3111,2761,137,213,564,0,20.2,24.9,0.5,94.6,68.052308,22.666389244132365,609,1,0,0,0,0,1,0,0,0,0,1,1,0
876,2019-09-03,2019,9,3,0,3111,2754,103,254,460,0,21.9,95.9,0.5,94.5,71.01404500000001,24.326230893191365,573,1,0,0,0,0,0,0,1,0,1,0,1,0
877,2019-09-04,2019,9,4,0,3111,2739,102,270,0,0,23.6,11.5,0.4,94.6,73.990544,26.04925074358176,412,1,0,0,0,0,0,0,0,1,0,1,1,0
878,2019-09-05,2019,9,5,0,3111,2701,118,292,391,0,25.2,7.0,0.6,88.3,76.114184,27.511762788876617,557,1,0,0,0,0,0,1,0,0,1,0,1,0
879,2019-09-06,2019,9,6,0,3111,2596,214,301,0,0,26.0,1.8,1.2,85.8,77.17552,28.186593229172978,349,1,0,0,0,1,0,0,0,0,0,1,1,0
880,2019-09-09,2019,9,9,0,3111,2746,148,217,523,0,26.5,0.7,0.9,85.6,77.98136,28.741422062765206,612,1,0,0,0,0,1,0,0,0,0,1,1,0
881,2019-09-10,2019,9,10,0,3111,2731,142,238,401,0,26.2,0.2,0.8,82.0,77.06515999999999,28.45603129675296,541,1,0,0,0,0,0,0,1,0,1,0,1,0
882,2019-09-11,2019,9,11,1,3111,2550,426,135,0,0,25.7,1.8,1.1,83.8,76.454834,27.894468301073225,123,1,0,0,0,0,0,0,0,1,0,1,1,0
883,2019-09-16,2019,9,16,0,3111,2672,259,180,631,0,23.5,0.0,1.1,71.6,71.75394,25.641464105154903,687,1,0,0,0,0,1,0,0,0,0,1,1,0
884,2019-09-17,2019,9,17,0,3111,2795,75,241,606,0,20.8,0.0,1.0,69.4,67.514648,22.9244,640,1,0,0,0,0,0,0,1,0,1,0,1,0
885,2019-09-18,2019,9,18,0,3111,2790,71,250,0,0,21.1,0.0,0.8,67.4,67.831986,23.335154436947523,418,1,0,0,0,0,0,0,0,1,0,1,1,0
886,2019-09-19,2019,9,19,0,3111,2741,80,290,441,0,19.4,0.0,0.8,72.3,65.561038,21.62819548367904,480,1,0,0,0,0,0,1,0,0,0,1,1,0
887,2019-09-20,2019,9,20,0,3111,2627,182,302,2,0,19.2,0.0,1.1,72.1,65.246468,21.237864994950904,415,1,0,0,0,1,0,0,0,0,0,1,1,0
888,2019-09-23,2019,9,23,0,3111,2783,114,214,569,0,18.1,0.1,0.8,86.6,64.095054,20.32287393117961,595,1,0,0,0,0,1,0,0,0,0,1,1,0
889,2019-09-24,2019,9,24,0,3111,2775,71,265,631,0,18.3,0.0,0.7,79.6,64.161332,20.607606980374648,570,1,0,0,0,0,0,0,1,0,0,1,1,0
890,2019-09-25,2019,9,25,0,3111,2766,60,285,1,0,17.7,0.0,0.6,80.4,63.228292,20.110146255297924,0,1,0,0,0,0,0,0,0,1,1,0,1,0
891,2019-09-26,2019,9,26,0,3111,2724,75,312,542,0,20.5,0.0,0.5,81.6,67.79692,22.959302476319245,474,1,0,0,0,0,0,1,0,0,1,0,1,0
892,2019-09-27,2019,9,27,0,3111,2625,177,309,2,0,21.7,3.4,0.6,84.6,69.953818,24.05767507320656,368,1,0,0,0,1,0,0,0,0,0,1,1,0
893,2019-09-30,2019,9,30,1,3111,2597,283,231,366,0,23.5,0.0,0.7,84.8,72.93732,25.786838620209743,516,1,0,0,0,0,1,0,0,0,0,1,1,0
894,2019-10-02,2019,10,2,1,3121,2660,244,217,310,0,21.6,139.6,1.3,94.1,70.46204399999999,23.61851879447384,743,1,0,0,0,0,0,0,0,1,0,1,1,0
895,2019-10-04,2019,10,4,0,3121,2622,268,231,428,0,21.4,0.0,0.7,83.4,69.376924,23.695225842584023,755,1,0,0,0,1,0,0,0,0,0,1,1,0
896,2019-10-07,2019,10,7,0,3121,2713,193,215,447,0,15.9,7.4,0.6,90.1,60.477341,18.33375828723904,492,1,0,0,0,0,1,0,0,0,0,1,1,0
897,2019-10-08,2019,10,8,1,3121,2645,214,262,247,0,17.0,0.0,0.9,71.6,61.88148,19.1333885129777,521,1,0,0,0,0,0,0,1,0,1,0,1,0
898,2019-10-10,2019,10,10,0,3121,2568,284,269,398,0,15.0,0.0,0.5,73.0,58.8515,17.589226552893074,546,1,0,0,0,0,0,1,0,0,1,0,1,0
899,2019-10-11,2019,10,11,0,3121,2447,389,285,3,0,18.9,0.0,0.9,63.6,64.414396,21.0549952229352,312,1,0,0,0,1,0,0,0,0,0,1,1,0
900,2019-10-14,2019,10,14,0,3121,2732,152,237,529,0,15.6,0.0,0.6,75.4,59.798576,18.037693625895887,601,1,0,0,0,0,1,0,0,0,0,1,1,0
901,2019-10-15,2019,10,15,0,3121,2749,112,260,534,0,14.9,0.0,1.0,75.6,58.709956000000005,16.918200000000002,550,1,0,0,0,0,0,0,1,0,1,0,1,0
902,2019-10-16,2019,10,16,0,3121,2727,116,278,1,0,13.3,0.0,0.6,76.4,56.207388,15.767864555598422,334,1,0,0,0,0,0,0,0,1,0,1,1,0
903,2019-10-17,2019,10,17,0,3121,2676,144,301,364,0,13.5,0.0,0.7,80.8,56.47952,15.826777774373024,479,1,0,0,0,0,0,1,0,0,0,1,1,0
904,2019-10-18,2019,10,18,0,3121,2489,332,300,2,0,14.9,9.8,0.7,87.4,58.763174,17.221186292790165,345,1,0,0,0,1,0,0,0,0,0,1,1,0
905,2019-10-21,2019,10,21,0,3121,2726,168,227,709,0,14.8,0.0,0.7,78.6,58.564672,17.121585684331798,561,1,0,0,0,0,1,0,0,0,0,1,1,0
906,2019-10-22,2019,10,22,0,3121,2644,99,378,381,0,15.9,0.0,0.7,80.4,60.337564,18.21719237737384,446,1,0,0,0,0,0,0,1,0,1,0,1,0
907,2019-10-23,2019,10,23,0,3121,2746,89,286,2,0,16.1,0.0,0.5,80.3,60.657117,18.663241737578307,419,1,0,0,0,0,0,0,0,1,0,1,1,0
908,2019-10-24,2019,10,24,0,3121,2679,129,313,410,0,18.0,0.0,1.3,69.8,63.33696,19.89252354469907,409,1,0,0,0,0,0,1,0,0,1,0,1,0
909,2019-10-25,2019,10,25,0,3121,2482,316,323,1,0,17.5,0.0,0.6,78.6,62.85265,19.91276981440249,304,1,0,0,0,1,0,0,0,0,0,1,1,0
910,2019-10-28,2019,10,28,0,3121,2635,219,267,464,0,10.7,0.0,0.8,74.4,52.208992,12.892582016952108,436,1,0,0,0,0,1,0,0,0,0,1,1,0
911,2019-10-29,2019,10,29,0,3121,2716,112,293,477,0,11.9,0.0,1.0,72.4,54.115244,13.8642,517,1,0,0,0,0,0,0,1,0,1,0,1,0
912,2019-10-30,2019,10,30,0,3121,2705,122,294,1,0,10.4,0.0,0.4,77.4,51.624904,13.32536449780924,0,1,0,0,0,0,0,0,0,1,1,0,1,0
913,2019-10-31,2019,10,31,0,3121,2679,130,312,430,0,10.8,0.0,0.4,77.3,52.259016,13.710936808287194,475,1,0,0,0,0,0,1,0,0,1,0,1,0
914,2019-11-01,2019,11,1,0,3104,2529,248,327,1,0,12.6,0.0,0.4,79.4,55.056156,15.446012205437992,317,1,0,0,0,1,0,0,0,0,0,1,1,0
915,2019-11-04,2019,11,4,0,3104,2710,155,239,538,0,12.6,0.0,0.5,81.1,55.025114,15.245920695398013,552,1,0,0,0,0,1,0,0,0,0,1,1,0
916,2019-11-05,2019,11,5,0,3104,2729,86,289,541,0,11.8,0.0,0.5,79.5,53.77669,14.46481874289966,475,1,0,0,0,0,0,0,1,0,1,0,1,0
917,2019-11-06,2019,11,6,0,3104,2690,119,295,0,0,10.6,0.0,0.5,75.9,51.997246,13.293165814152127,321,1,0,0,0,0,0,0,0,1,0,1,1,0
918,2019-11-07,2019,11,7,0,3104,2669,133,302,424,0,10.9,0.0,0.6,72.9,52.570939,13.399347264853237,460,1,0,0,0,0,0,1,0,0,1,0,1,0
919,2019-11-08,2019,11,8,0,3104,2524,271,309,1,0,8.4,0.0,0.4,71.5,48.82544,11.397502945419465,321,1,0,0,0,1,0,0,0,0,0,1,1,0
920,2019-11-11,2019,11,11,0,3104,2718,150,236,568,0,12.7,0.0,1.3,68.4,55.405732,14.407030538086238,489,1,0,0,0,0,1,0,0,0,0,1,1,0
921,2019-11-12,2019,11,12,0,3104,2726,106,272,481,0,9.4,0.0,0.5,77.9,50.023674,12.1215128854046,456,1,0,0,0,0,0,0,1,0,1,0,1,0
