일자,요일,본사정원수,실질정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,Month,Date,Season,연휴,New_lunch,New_dinner,lunch_rice,lunch_soup,lunch_main,dinner_rice,dinner_soup,dinner_main,기온,강수량,풍속,습도,불쾌지수,체감온도
2017-08-14,월,2645,1651,863,131,114,0,692,275,8,14,여름,Y,N,N,밥,된장찌개,짬뽕불고기,밥,콩가루배추국,양파치킨,22.0,48.5,0.7,96.6,71.34568,24.29282949333423
2017-08-16,수,2645,2062,403,180,0,0,973,433,8,16,여름,N,N,N,밥,쇠고기무국,오징어볶음*소면,밥,콩나물국,돼지갈비찜,26.3,0.8,0.7,85.5,77.638135,28.575655657044024
2017-08-17,목,2645,2067,357,221,380,0,823,507,8,17,여름,N,N,N,밥,들깨시래기국,매운닭찜,김치볶음밥,어묵우동,미니햄버거,26.8,0.8,0.8,80.0,77.7936,29.058487397906546
2017-08-18,금,2645,1977,396,272,61,0,731,484,8,18,여름,N,N,N,짜장밥,맑은국,해물까스*칠리소스,밥,해물순두부찌개,유자청제육볶음,26.6,0.0,1.1,77.4,77.160316,28.816151835767094
2017-08-21,월,2645,2402,74,169,618,0,1232,673,8,21,여름,N,N,N,밥,조랭이떡미역국,소고기불고기,밥,참치김치찌개,안동찜닭,25.3,20.2,1.1,90.8,76.551276,27.48483117454262
2017-08-22,화,2645,2358,74,213,484,0,1053,604,8,22,여름,N,N,N,밥,해물된장찌개,표고버섯탕수육,충무김밥,유부주머니국,오징어무침,26.1,8.1,1.0,88.8,77.68763200000001,28.3198
2017-08-23,수,2645,2358,72,215,0,0,953,537,8,23,여름,N,N,N,곤드레밥*강된장,가쯔오장국,가자미양념찜,밥,청국장찌개,돈육모듬장조림,28.3,11.6,1.3,77.3,79.82624100000001,30.55300995377685
2017-08-24,목,2645,2308,78,259,344,0,843,489,8,24,여름,N,N,N,밥,쇠고기샤브국,주꾸미굴소스볶음,김치주먹밥,콩국수,타코야끼,29.4,0.3,2.2,68.3,80.22649799999999,31.717802297008365
2017-08-25,금,2645,2171,164,310,55,0,594,354,8,25,여름,N,N,N,밥,알탕,미트볼케찹조림,밥,고추장찌개,생선까스*탈탈소스,27.6,0.8,1.1,66.9,77.369056,29.840244652093602
2017-08-28,월,2645,2251,169,225,337,0,1191,514,8,28,여름,N,N,N,밥,콩나물국,돈육간장불고기,밥,닭곰탕,고등어김치말이,24.9,0.0,1.0,71.0,73.81821,27.0982
2017-08-29,화,2645,2264,121,260,294,0,877,609,8,29,여름,N,N,N,밥,배추된장국,닭갈비,유부초밥,냉모밀국수,깐풍육,26.9,0.0,1.5,55.6,74.945036,29.08700433492414
2017-08-30,수,2645,2259,116,270,0,0,898,395,8,30,여름,N,N,N,산채비빔밥,미소장국,언양식불고기,밥,부대찌개,해물청경채볶음,22.3,0.0,1.6,45.8,67.92486600000001,24.253958346211874
2017-08-31,목,2645,2254,110,281,189,0,852,487,8,31,여름,N,N,N,밥,육개장,굴비구이,밥,옛날돈까스,브로컬리크림스프,21.9,0.0,1.1,59.8,68.452838,24.002915599032484
2017-09-01,금,2642,2162,177,303,45,0,663,0,9,1,가을,N,N,N,밥,시래기국,훈제오리구이,None,None,None,22.7,0.0,1.5,50.8,68.83888400000001,24.699787575638716
2017-09-04,월,2642,2286,113,243,416,0,1168,581,9,4,가을,N,N,N,밥,북어국,버섯불고기,밥,콩나물김치국,가자미튀김,21.8,0.0,0.9,69.5,69.01899,23.987973885501916
2017-09-05,화,2642,2303,74,265,390,0,924,518,9,5,가을,N,N,N,밥,연두부탕,등갈비김치찜,닭갈비볶음밥,가쯔오장국,크림카레우동,21.5,0.7,0.9,76.3,69.044555,23.68456229971915
2017-09-06,수,2642,2298,69,275,0,0,922,503,9,6,가을,N,N,N,밥,꽃게탕,마늘치킨,밥,해물된장찌개,돈육굴소스볶음,20.8,32.3,0.6,86.4,68.58428800000002,23.16948108917712
2017-09-07,목,2642,2285,78,279,358,0,926,455,9,7,가을,N,N,N,밥,쇠고기미역국,오징어볶음*소면,볶음밥/짜장소스,맑은국,고추잡채*꽃빵,20.6,1.0,0.5,81.0,67.92214000000001,23.05694022038154
2017-09-08,금,2642,2182,155,305,66,0,662,494,9,8,가을,N,N,N,밥,열무된장국,동파육,밥,콩비지찌개,유린기,22.3,0.0,0.5,73.8,70.10242600000001,24.71678186944054
2017-09-11,월,2642,2338,101,203,478,0,1350,510,9,11,가을,N,N,N,밥,시래기된장국,유자청제육볶음,밥,소고기무국,주꾸미굴소스볶음,20.9,74.4,0.8,87.5,68.821125,23.134335736562992
2017-09-12,화,2642,2328,72,242,430,0,993,540,9,12,가을,N,N,N,밥,차돌박이찌개,해물누룽지탕,김밥,잔치국수,야채튀김,22.9,0.0,0.8,70.5,70.75055499999999,25.142522740408264
2017-09-13,수,2642,2332,57,253,0,0,945,476,9,13,가을,N,N,N,카레라이스,미소장국,떡갈비조림,밥,미역국,돼지갈비찜,20.6,0.0,0.9,62.9,66.81912600000001,22.774327542370862
2017-09-14,목,2642,2283,68,291,317,0,860,437,9,14,가을,N,N,N,밥,고사리육개장,닭찜,빠에야,쌀국수,고구마오븐구이,20.3,0.0,1.2,65.5,66.54003499999999,22.317093255178996
2017-09-15,금,2642,2154,198,290,70,0,602,454,9,15,가을,N,N,N,밥,참치김치찌개,단호박장조림,밥,된장찌개,돈육간장강정,20.0,0.0,1.5,58.8,65.73400000000001,21.879433944669515
2017-09-18,월,2642,2329,93,220,501,0,1214,552,9,18,가을,N,N,N,밥,해물순두부찌개,언양식불고기,밥,아욱국,후르츠탕수육,20.8,0.0,0.7,71.0,67.61532,23.097622191833825
2017-09-19,화,2642,2347,49,246,432,0,958,567,9,19,가을,N,N,N,밥,들깨버섯국,소고기낙지볶음,충무김밥,나가사끼짬뽕,오징어초무침,21.7,0.0,1.0,70.6,68.948198,23.840600000000002
2017-09-20,수,2642,2301,62,279,0,0,890,411,9,20,가을,N,N,N,콩나물밥,가쯔오국,감자프리타타,밥,김치국,해물청경채볶음,20.6,0.0,0.9,65.4,66.971476,22.774327542370862
2017-09-21,목,2642,2292,70,280,334,0,820,546,9,21,가을,N,N,N,밥,쇠고기샤브국,꽁치구이,치킨마요덮밥,꼬지어묵탕,수제칠리핫도그,18.2,0.0,0.7,70.0,63.6446,20.50800637191628
2017-09-22,금,2642,2177,174,291,67,0,735,490,9,22,가을,N,N,N,밥,콩가루배추국,순살양념치킨,밥,설렁탕,김치전,19.3,0.0,0.7,70.0,65.2979,21.603613064958317
2017-09-25,월,2642,2287,97,258,385,0,1099,592,9,25,가을,N,N,N,밥,근대국,짬뽕불고기,밥,부대찌개*라면사리,갈치구이,21.7,0.0,0.8,72.5,69.084675,23.9376105381011
2017-09-26,화,2642,2300,81,261,342,0,902,573,9,26,가을,N,N,N,밥,시래기들깨탕,닭갈비,참치주먹밥,김치우동,오징어튀김,22.1,0.0,1.0,65.0,69.12735,24.247800000000005
2017-09-27,수,2642,2307,70,265,0,0,1023,0,9,27,가을,N,N,N,밥,콩나물국,삼겹살구이,밥,된장찌개,미니함박조림,19.2,8.2,1.4,81.5,65.68902,21.087785321896483
2017-09-28,목,2642,2277,102,263,202,0,589,473,9,28,가을,N,N,N,밥,차돌박이찌개,매운주꾸미볶음,오므라이스,맑은장국,돈가스또띠아,20.1,0.0,1.1,63.0,66.10837000000001,22.159548529644766
2017-09-29,금,2642,2180,214,248,22,0,760,0,9,29,가을,Y,N,N,밥,미역국,쇠불고기/잡채,None,None,None,15.8,0.0,0.8,58.3,59.880386,18.013458876757554
2017-10-10,화,2645,2331,105,209,641,0,1265,746,10,10,가을,N,N,N,밥,아욱국,훈제오리구이,밥,동태찌개,돈육굴소스볶음,21.6,0.0,0.6,78.3,69.342772,23.958986852758848
2017-10-11,수,2645,2335,60,250,0,0,1109,613,10,11,가을,N,N,N,밥,고추장찌개,레몬탕수육,후난식볶음밥,잔치국수,새우까스*탈탈소스,21.1,0.0,1.0,72.8,68.187792,23.229800000000004
2017-10-12,목,2645,2330,46,269,1017,0,989,626,10,12,가을,N,N,N,밥,해물된장찌개,닭찜,밥,순두부찌개,소고기숙주볶음,14.4,18.6,1.2,79.1,57.929196000000005,16.24164591367645
2017-10-13,금,2645,2314,63,268,86,0,1015,628,10,13,가을,N,N,N,밥,쇠고기무국,오징어볶음*소면,밥,어묵국,등갈비김치찜,14.3,0.0,1.1,58.9,57.798773,16.219810194951005
2017-10-16,월,2645,2330,90,225,464,0,1173,497,10,16,가을,N,N,N,밥,차돌박이찌개,제육볶음,밥,콩나물국,닭오븐구이,15.6,0.0,1.3,66.1,59.692184,17.408526711515904
2017-10-17,화,2645,2331,56,258,453,0,848,555,10,17,가을,N,N,N,밥,근대국,고등어조림,목살필라프,단호박스프,로제스파게티,14.9,0.0,0.7,75.4,58.709054,17.221186292790165
2017-10-18,수,2645,2330,45,270,0,0,814,490,10,18,가을,N,N,N,밥,민물새우찌개,수제돈가스,밥,얼갈이된장국,소고기모듬장조림,15.9,0.0,1.4,61.9,60.070979,17.656013578160582
2017-10-19,목,2645,2296,67,282,341,0,901,514,10,19,가을,N,N,N,밥,새알미역국,유린기,산채비빔밥,유부장국,수제고로케,16.6,0.0,1.2,61.4,61.056276,18.50706695627062
2017-10-20,금,2645,2154,190,301,53,0,533,416,10,20,가을,N,N,N,밥,쇠고기매운버섯국,해물청경채볶음,밥,된장찌개,코다리강정,15.9,0.0,0.9,68.6,60.167526,18.020879365107568
2017-10-23,월,2645,2279,116,250,435,0,1115,538,10,23,가을,N,N,N,밥,콩나물국,버섯불고기,밥,수제비국,닭강정,14.9,0.0,1.4,48.4,58.587284,16.61608274672546
2017-10-24,화,2645,2322,65,258,400,0,1037,439,10,24,가을,N,N,N,밥,배추된장국,쭈꾸미볶음,볶음밥*자장소스,계란파국,떡볶이,11.4,0.1,0.5,76.4,53.231303999999994,14.074267766650483
2017-10-25,수,2645,2281,75,289,0,0,786,0,10,25,가을,N,N,N,곤드레밥*강된장,가쯔오장국,갈치조림,None,None,None,11.3,0.0,0.5,72.5,53.19607500000001,13.976630022588187
2017-10-26,목,2645,2242,101,302,251,0,824,405,10,26,가을,N,N,N,밥,육개장,치킨핑거,멸치주먹밥,김치국수,소고기퀘사디아,11.8,0.0,0.6,73.6,53.931152,14.287541248882683
2017-10-27,금,2645,2126,210,309,57,0,567,327,10,27,가을,N,N,N,밥,시금치국,돼지갈비찜,밥,콩비지찌개,가자미카레튀김,13.1,0.0,0.7,69.8,55.981961999999996,15.428375340539557
2017-10-30,월,2645,2271,124,250,374,0,1150,589,10,30,가을,N,N,N,밥,들깨시래기국,닭갈비,밥,돈육김치찌개,꽁치구이,9.0,0.0,1.4,39.9,51.43939,10.480490841258234
2017-10-31,화,2645,2292,63,290,238,0,955,503,10,31,가을,N,N,N,밥,근대국,돈삼겹보쌈,오므라이스,가쯔오장국,해물까스*탈탈소스,8.1,0.0,0.9,58.0,49.218019999999996,10.132178134755723
2017-11-01,수,2644,2302,63,279,0,0,815,424,11,1,가을,N,N,N,카레덮밥,맑은국,개성감자만두,밥,순두부찌개,깐풍기,9.9,0.0,0.7,61.9,51.534119000000004,12.241155869871807
2017-11-02,목,2644,2287,53,304,333,0,854,469,11,2,가을,N,N,N,밥,사골떡국,오징어볶음,통새우김밥,우동,찹쌀순대볶음,11.0,0.0,0.5,74.0,52.6866,13.683716790401304
2017-11-03,금,2644,2167,173,304,58,0,644,406,11,3,가을,N,N,N,밥,된장찌개,누룽지탕수육,밥,닭개장,미트볼케찹조림,12.1,0.0,0.8,65.5,54.580745,14.298312919643799
2017-11-06,월,2644,2307,93,244,452,0,1167,451,11,6,가을,N,N,N,밥,콩가루배추국,짬뽕불고기,밥,어묵국,소고기장조림,8.2,0.0,0.7,71.0,48.55278,10.547945526079566
2017-11-07,화,2644,2301,75,268,462,0,943,522,11,7,가을,N,N,N,밥,오징어국,수제돈까스,유부초밥,잔치국수,감자치즈오븐구이,13.0,0.0,0.6,74.9,55.75893000000001,15.471799894255273
2017-11-08,수,2644,2308,60,276,0,0,780,397,11,8,가을,N,N,N,콩나물밥,미역장국,언양식불고기,밥,쇠고기샤브국,해물청경채볶음,15.3,0.0,1.3,53.8,59.148686,17.098027107368004
2017-11-09,목,2644,2267,90,287,347,0,797,414,11,9,가을,N,N,N,밥,해물된장찌개,매운닭찜,낙지덮밥,유부장국,동그랑땡전,9.8,0.0,0.6,61.4,51.414828,12.313776839928362
2017-11-10,금,2644,2168,184,292,56,0,630,397,11,10,가을,N,N,N,밥,올갱이아욱국,등갈비김치찜,밥,소고기무국,임연수엿장조림,12.7,0.0,1.8,61.1,55.531803,14.05395903645407
2017-11-13,월,2644,2297,107,240,525,0,1017,547,11,13,가을,N,N,N,밥,시금치국,소고기불고기,밥,연두부탕,훈제오리떡볶음,8.1,0.0,0.6,68.1,48.583639000000005,10.636077092317192
2017-11-14,화,2644,2297,78,269,388,0,924,515,11,14,가을,N,N,N,밥,새알미역국,돼지갈비찜,볶음밥,계란국,짜장면,10.2,0.0,1.1,47.9,52.549242,12.021029648012309
2017-11-15,수,2644,2281,87,276,0,0,895,363,11,15,가을,N,N,N,곤드레밥*간장양념,청양된장찌개,굴비구이,밥,뼈감자탕,해물까스*탈탈소스,6.1,0.0,1.2,49.0,47.193110000000004,7.694830162071171
2017-11-16,목,2644,2232,129,283,347,0,736,437,11,16,가을,N,N,N,밥,북어계란국,찜닭,밥,수제비국,김치두루치기,3.4,0.0,0.7,64.4,42.012504,5.767116320077945
2017-11-17,금,2644,2120,213,311,58,0,640,332,11,17,가을,N,N,N,밥,콩비지찌개,미니채소떡갈비,밥,토란탕,주꾸미굴소스볶음,5.9,0.0,0.5,60.8,45.935928000000004,8.704191843224308
2017-11-20,월,2644,2300,107,237,517,0,1115,569,11,20,가을,N,N,N,밥,차돌박이찌개,오징어볶음,밥,알탕,동파삼겹수육,4.5,0.0,0.8,43.6,45.65258,6.667202305031772
2017-11-21,화,2644,2311,77,256,435,0,954,486,11,21,가을,N,N,N,밥,어묵국,순살파닭,닭갈비볶음밥,쌀국수,수제고로케,2.7,0.0,0.7,67.6,40.627148000000005,5.069912060869375
2017-11-22,수,2644,2303,64,277,0,0,817,424,11,22,가을,N,N,N,단호박영양밥,가쯔오장국,돈육칠리강정,밥,배추된장국,쇠고기장조림,6.5,0.0,1.1,60.6,46.79881,8.231886227604221
2017-11-23,목,2644,2234,122,288,305,0,758,433,11,23,가을,N,N,N,밥,쇠고기무국,갈치구이,꼬마김밥*겨자장,김치우동,치킨핑거,3.5,0.0,1.6,47.6,43.97754,4.533382528618281
2017-11-24,금,2644,2131,210,303,63,0,563,378,11,24,가을,N,N,N,밥,꽃게탕,돈육굴소스볶음,밥,육개장,새우까스*탈탈소스,2.3,0.0,1.9,56.1,41.418097,2.960307845919452
2017-11-27,월,2644,2250,132,262,402,0,1065,483,11,27,가을,N,N,N,밥,아욱국,버섯불고기,밥,쇠고기미역국,닭갈비,5.2,0.0,0.4,74.3,43.712064,8.31292446159582
2017-11-28,화,2644,2267,112,265,347,0,929,517,11,28,가을,N,N,N,밥,연두부탕,사천식탕수육,참치주먹밥,짬뽕,고구마그라탕,8.4,0.0,0.8,77.9,48.442464,10.583166962530052
2017-11-29,수,2644,2305,78,261,0,0,903,0,11,29,가을,N,N,N,나물비빔밥,미소장국,코다리조림,None,None,None,9.4,0.0,0.7,55.6,51.137336000000005,11.743152827579973
2017-11-30,목,2644,2280,97,267,256,0,781,511,11,30,가을,N,N,N,밥,들깨시래기국,제육볶음,목살필라프,로제파스타/스프,홍시드레싱샐러드,6.1,0.0,2.3,22.1,49.415319,6.683755877100242
2017-12-01,금,2665,2154,243,268,136,0,660,381,12,1,겨울,N,N,N,밥,동태탕,찜닭,밥,열무된장국,수제돈가스,1.2,0.0,1.9,31.0,43.20728,1.793335969422186
2017-12-04,월,2665,2342,117,206,868,0,1142,625,12,4,겨울,N,N,N,밥,들깨무채국,돈육피망볶음,밥,김치찌개,유린기,3.3,0.0,1.8,53.6,43.059312,4.117229205887559
2017-12-05,화,2665,2380,60,225,871,0,939,571,12,5,겨울,N,N,N,밥,소고기된장찌개,낙지볶음,참치회덮밥,미소장국,또띠아피자,-1.4,0.0,1.4,47.1,37.777894,-0.33478980566704397
2017-12-06,수,2665,2333,78,254,0,0,860,414,12,6,겨울,N,N,N,콩나물밥,유부주머니국,생선까스&탈탈소스,밥,쇠고기샤브국,꽁치김치찜,-0.2,0.0,0.7,61.1,37.279722,2.181494415576727
2017-12-07,목,2665,2297,98,270,608,0,740,509,12,7,겨울,N,N,N,밥,봄동된장국,닭볶음탕,김밥,잔치국수,타코야끼,2.0,0.0,1.0,64.0,40.0352,3.7860000000000005
2017-12-08,금,2665,2192,169,304,141,0,682,407,12,8,겨울,N,N,N,밥,부대찌개,미트볼케찹조림,밥,설렁탕,김치전,0.7,0.0,2.3,35.0,42.10455,0.8813350923537323
2017-12-11,월,2665,2353,93,219,748,0,1165,536,12,11,겨울,N,N,N,밥,해물된장찌개,돈육굴소스볶음,밥,배추국,쇠고기장조림,0.6,0.0,2.4,39.9,41.317306,0.6869766614160808
2017-12-12,화,2665,2355,73,237,604,0,884,641,12,12,겨울,N,N,N,밥,차돌박이찌개,해물누룽지탕,김치볶음밥,어묵우동,미니햄버거,-2.7,0.0,2.0,30.8,38.885315999999996,-2.4577165055443584
2017-12-13,수,2665,2352,67,246,0,0,978,430,12,13,겨울,N,N,N,카레라이스,미소장국,떡갈비조림,밥,새알미역국,닭갈비,-3.2,0.0,1.5,34.8,37.629136,-2.3547157732880803
2017-12-14,목,2665,2294,105,266,309,0,875,405,12,14,겨울,N,N,N,밥,우거지해장국,명태코다리조림,멸치주먹밥,나가사끼짬뽕,소고기퀘사디아,-2.9,0.0,0.5,36.1,37.752269,0.11207036574242335
2017-12-15,금,2665,2169,208,288,48,0,618,426,12,15,겨울,N,N,N,밥,들깨시래기국,표고버섯탕수육,밥,올갱이아욱국,등갈비김치찜,-0.3,0.0,0.6,37.1,40.641513,2.34626657470905
2017-12-18,월,2665,2295,140,230,156,0,1149,418,12,18,겨울,N,N,N,밥,오징어국,버섯불고기,밥,돈육김치찌개,가자미카레튀김,0.7,0.0,1.1,56.9,39.124617,2.2921478929104597
2017-12-19,화,2665,2287,109,269,146,0,715,345,12,19,겨울,N,N,N,밥,달래된장국,주꾸미볶음,볶음밥*짜장소스,맑은국,닭오븐구이,-0.1,0.0,1.5,51.6,38.789116,0.8834680252321138
2017-12-20,수,2665,2295,108,262,0,0,814,396,12,20,겨울,N,N,N,밥,민물새우찌개,동파육,밥,근대국,고추잡채*꽃빵,-1.9,0.0,0.7,52.0,36.34688,0.4882840717844864
2017-12-21,목,2665,2276,127,262,102,0,692,380,12,21,겨울,N,N,N,밥,순두부찌개,훈제오리구이,작은밥,바지락수제비,찹쌀순대볶음,-1.1,0.0,0.6,60.1,36.160211000000004,1.5567608111273232
2017-12-22,금,2665,2156,239,270,34,0,565,482,12,22,겨울,Y,N,N,밥,콩나물국,간장마늘치킨,밥,황태무채국,유자청제육볶음,-0.9,0.0,0.4,60.4,36.395636,2.4329467268070006
2017-12-26,화,2665,2171,267,227,62,0,915,176,12,26,겨울,N,N,N,밥,꽃게탕,언양식불고기,밥,청국장찌개,돈육계란장조림,0.4,0.0,2.2,44.1,40.492336,0.6497608057137871
2017-12-27,수,2665,2241,169,255,0,0,571,0,12,27,겨울,N,N,N,밥,쇠고기미역국,오징어볶음,None,None,None,-1.4,0.0,1.4,30.8,40.334711999999996,-0.33478980566704397
2017-12-28,목,2665,2165,240,260,55,0,311,245,12,28,겨울,N,N,N,밥,아욱된장국,돼지갈비찜,밥,옛날왕돈까스,크림스프,-1.6,0.0,0.7,52.9,36.601364000000004,0.7870858971595867
2017-12-29,금,2665,1934,489,242,5,0,394,209,12,29,겨울,Y,N,N,밥,어묵국,닭볶음탕,밥,육개장,자반고등어구이,2.1,0.0,1.0,66.3,39.898477,3.8877999999999995
2018-01-02,화,2655,2480,73,102,301,0,1148,432,1,2,겨울,N,N,N,밥,사골떡국,한방소갈비찜,밥,대구매운탕,유산슬,0.7,0.0,0.7,56.9,39.124617,3.0778998917020317
2018-01-03,수,2655,2388,60,207,0,0,883,441,1,3,겨울,N,N,N,곤드레밥*간장양념,청량된장찌개,굴비구이,밥,홍합탕,사천식탕수육,2.0,0.0,1.5,26.5,44.6552,3.077076404874828
2018-01-04,목,2655,2362,67,226,326,0,893,435,1,4,겨울,N,N,N,밥,콩가루배추국,제육볶음,날치알김치볶음밥,어묵우동,새우또띠아,1.4,0.0,1.0,32.1,43.288606,3.1752000000000007
2018-01-05,금,2655,2257,152,246,58,0,762,509,1,5,겨울,N,N,N,밥,부대찌개,깐풍기,밥,연두부탕,순대오징어볶음,2.4,0.0,1.3,37.9,43.724804,3.746544129008462
2018-01-08,월,2655,2361,100,194,377,0,1178,554,1,8,겨울,N,N,N,밥,황태국,소불고기,밥,냉이된장국,등갈비김치찜,3.2,1.5,1.1,81.4,39.830552,4.852379933726736
2018-01-09,화,2655,2370,70,215,298,0,816,349,1,9,겨울,N,N,N,밥,근대국,양파치킨,목살필라프,옥수수스프,토마토스파게티,1.8,0.0,2.6,45.0,42.1249,1.8221147665103063
2018-01-10,수,2655,2387,58,210,0,0,865,423,1,10,겨울,N,N,N,콩나물밥,맑은국,고추잡채*꽃빵,밥,쇠고기미역국,주꾸미굴소스볶음,-1.7,0.5,2.3,57.3,35.764741,-1.6975185897558278
2018-01-11,목,2655,2344,73,238,337,0,911,430,1,11,겨울,N,N,N,밥,봄동된장국,오징어돈육볶음,밥,뼈감자탕,삼치된장구이,-5.4,0.0,1.5,46.5,32.79061,-4.652781694818541
2018-01-12,금,2655,2226,163,266,59,0,679,398,1,12,겨울,N,N,N,밥,차돌박이찌개,명태코다리강정,밥,시래기국,훈제오리구이,-6.4,0.0,1.4,47.5,31.313900000000004,-5.5344439628426585
2018-01-15,월,2655,2351,112,192,443,0,1256,480,1,15,겨울,N,N,N,밥,아욱국,유자청제육볶음,밥,매운버섯국,굴비구이,3.8,0.0,0.8,65.6,42.465072,5.964336853685927
2018-01-16,화,2655,2366,73,216,405,0,1076,523,1,16,겨울,N,N,N,밥,꽃게탕,미니채소떡갈비,김치주먹밥,쌀국수,국물떡볶이,2.9,22.9,0.6,85.6,38.865776,5.504289629035962
2018-01-17,수,2655,2362,70,223,0,0,969,466,1,17,겨울,N,N,N,나물비빔밥,가쯔오장국,치킨핑거,밥,콩나물국,삼겹살구이,4.5,4.1,0.8,87.4,41.340469999999996,6.667202305031772
2018-01-18,목,2655,2324,98,233,325,0,830,472,1,18,겨울,N,N,N,밥,된장찌개,쇠고기장조림,오므라이스,팽이장국,돈육강정,2.9,0.0,0.5,80.3,39.471513,5.775059521355483
2018-01-19,금,2655,2156,224,275,77,0,654,419,1,19,겨울,N,N,N,밥,육개장,탕수어,밥,순두부찌개,닭갈비,1.0,0.0,0.6,68.8,37.95272,3.6292134405293575
2018-01-22,월,2655,2341,103,211,371,0,1241,492,1,22,겨울,N,N,N,밥,북어국,쇠고기숙주볶음,밥,돈육김치찌개,갈치구이,4.7,0.0,1.3,53.4,44.955502,6.127041094142333
2018-01-23,화,2655,2359,66,230,297,0,872,488,1,23,겨울,N,N,N,밥,시금치된장국,오징어볶음,김밥,유부장국,해물볶음우동,-3.1,0.0,2.2,39.4,36.945614000000006,-3.0998304087528
2018-01-24,수,2655,2380,51,224,0,0,845,274,1,24,겨울,N,N,N,짜장덮밥,맑은국,과일탕수육,밥,근대국,안동찜닭,-6.6,0.0,2.3,30.5,34.599630000000005,-6.962678190729513
2018-01-25,목,2655,2373,57,225,261,0,754,513,1,25,겨울,N,N,N,밥,김치콩나물국,돈육굴소스볶음,야채볶음밥,짬뽕,수제고로케,-5.6,0.0,2.0,22.4,37.318944,-5.544779121256699
2018-01-26,금,2655,2227,166,262,43,0,722,418,1,26,겨울,N,N,N,밥,연두부탕,순살파닭,밥,쇠고기샤브국,미트볼케찹조림,-5.7,0.0,1.7,23.1,37.076167,-5.260341920512315
